pkid,name
fa8ef044-4594-4903-8794-167ee935ec85,FXEF-E911-EGW_rl
658cacce-0111-4959-9b2e-0ce7a59bb30c,FXE-FIELD-A-PIEA-rl
c6e58188-d142-483d-b09d-18621e10c990,FXE-FIELD-A-HNBA-rl
5596adf6-e560-4b46-ba80-d6036ae86ab1,FXE-FIELD-A-LSEA-rl
e6dc70ba-5999-448c-bd99-a8c4df2d3506,FXE-FIELD-A-CHOA-rl
3be18f16-9748-4717-93c4-45c90919e7cf,FXE-FIELD-A-CPRR-rl
913b399f-9afa-4a04-9033-0eb4d3c0680b,FXE-FIELD-A-FARA-rl
a6c585e2-cd18-4cbb-af6f-fa8abab30b50,FXE-FIELD-A-SATA-rl
3934b7a7-77e0-4c23-b945-8d0893f73dac,FXE-FIELD-A-PITR-rl
5d52ccd7-7283-4d07-80dd-b498aa08f011,FXE-FIELD-A-WRIA-8569332249_rl
386465a3-5d0d-431d-ba8a-257bec5b2e6b,FXE-FIELD-A-ISPA-rl
1a643feb-000a-429f-91c5-07cc632cf5e6,FXE-FIELD-A-SBSA-rl
cc7df12e-ecec-4128-b79d-4ade2f707842,FXE-FIELD-A-MWOA-rl
c50309d7-8647-4495-a26a-e7f290c53f2d,FXE-FIELD-A-TCLA-rl
16e6d368-6b0e-4187-a37f-87b20c9c48a8,FXE-FIELD-A-GDMA-rl
dbe86ea7-32ab-48e0-9fb1-bddfe2529afe,FXE-FIELD-A-TLHR-Paging-rl
1ac50203-5ef2-4a65-916b-79c11e44879c,FXE-FIELD-A-DENA-rl
5868bae1-b45a-4468-85bb-49fa6c4ed947,LWSA Unblock Caller ID
a9bb0105-ab55-40a9-9b8b-ba253506e920,FXE-FIELD-A-SUSA-911-rl
6099fa75-737a-410c-adc1-e5d210b1f4d6,FXS-FIELD-MCODC-Local-rl
7d81b875-2301-4682-b7c3-74db0afef47e,FXE-FIELD-A-MTHA-rl
4449bb9e-01d2-4784-9263-48fb3387294a,FXE-FIELD-A-TOLA-rl
faa1ad19-4077-417f-b342-256b32e927eb,FXE-FIELD-A-HTSR -rl
34aa2d39-0511-4dc9-9654-ed347a47f1fb,FXE-FIELD-A-JEFA-rl
08795d70-556f-4861-8523-2a4ad9c3f5aa,FXE-FIELD-A-AELA-rl
e9b3bef4-7773-4cc0-8c98-2a5c704eeeec,FXE-FIELD-A-SGFA-rl
d9fd695f-9c1e-4fbb-886a-1ceaa9c8cc39,APVA_local-T1_rl
7eb94825-c8a7-4e4d-a7cf-130ce708adb2,FXE-FIELD-A-MFEA-rl
b0d7326e-bfe9-4003-99f3-1b222d531509,FXE-FIELD-A-OGGA-rl
bfff33ad-90a2-4e55-b96d-73ea8e8168bb,CKBA_FXO_rl
10fe8fb5-4c6e-4279-bd59-949ce57c74dd,FXE-FIELD-A-SEGA-rl
284e09c0-1aca-4777-8cdc-752fc41b9dda,FXE-LYHA-Paging_rl
df4d6e52-0683-417e-9054-e66763518f9f,FXE-FIELD-A-MOTA-rl
9b30764f-2148-4647-83cf-c7c0ece1f8e9,FXE-FIELD-A-SLEA-rl
32e1babd-3129-4459-9d74-f498a9ebf185,FXE-FIELD-A-BWIR1-rl
5f1d032e-4d8b-45cd-8503-4acf4cabc4a5,FXE-FIELD-A-HSVRT-rl
d0436a29-0023-4391-9c6e-7ed3db03c8e4,FXE-FIELD-A-MSNA-rl
8a6f4302-9480-4445-8420-2c16473e6270,FXE-FIELD-A-PHLRT-rl
f6f242b0-bc0e-45dd-9862-da58fe6ebe75,FXE-FIELD-A-PNVA-BSTSIP_rl
73152d76-7983-4599-9d57-c46360458085,FXE-FIELD-A-BURR-rl
aeba9e77-2a1e-475a-9216-0faabfb15c0c,FXE-FIELD-A-NOTA-rl
35df7812-0bff-490b-ae6c-f0e51b516f01,FXE-FIELD-A-DTWRT-rl
088378e4-5488-4fe7-a064-8dc2f23fdc5f,FXE-FIELD-A-TLHA-rl
a9f0f550-c97f-4a94-858f-5e76425384a6,FXE-FIELD-A-MZZA-rl
75b108e4-56f4-4efe-bd52-aaa563b530f8,FXE-FIELD-A-LJNA-rl
104464c2-5ab9-442a-b815-6421d6d2fd2a,FXE-FIELD-A-XSDA-rl
09d4f20e-6463-4b0d-b0e8-518342a44dfe,FXE-FIELD-A-MAFA-rl
fa2905ad-e309-49d1-994d-7f98d9c06fb7,FXE-FIELD-A-BJCA-BSTSIP_rl
bca1539d-138c-4511-a1c8-e838479b4ef6,FXE-FIELD-A-TIKA-rl
1cfb6781-a0d5-469b-8083-5eb6f8462cb6,FXE-FIELD-A-COEA-rl
acf5fbe2-8d02-4d33-8d07-440e3bdb2993,GEGR_Paging_rl
697c4c18-0290-41e6-ba90-5e62b4023ec7,FXE-FIELD-A-SHDA-rl
4e61414c-b68f-416e-a29a-562f3e9f54d1,FXE-FIELD-A-YUMA-rl
54e64bc0-fed2-4e75-9f70-a3ebf815d1e0,FXE-FIELD-A-MCCVM-rl
9849639b-c1e2-401e-896a-bdaf2fdec8ba,FXE-FIELD-A-SRWA-rl
4b5ede4f-db28-487c-a399-5c46eb86ec4a,FXE-FIELD-A-HBYA-rl
ce547674-a186-4104-985c-56ee5f1cce52,FXE-FIELD-A-INTA-rl
3f938aee-4210-4e1d-a96c-15c0cbed08e5,FXE-FIELD-A-JOTA-rl
7935f244-eea5-4cd1-93fe-4ff0a52fbef2,FXE-FIELD-A-RDUR-Paging-rl
395fee29-bc9c-4a92-b1c2-dbbdaefa2081,FXE-FIELD-A-LHUA-rl
746cad93-56c8-4854-8c6d-5d6168f8adce,FXE-FIELD-A-JSDA-Paging-rl
6248751a-7033-4c7a-9672-beb0c2f2c959,FXE-FIELD-A-WRIA-rl
2296eddf-ada2-47f1-af89-cefe2bb696e1,FXE-FIELD-A-DNEA-rl
17d4ddb7-c804-4b41-95e4-7669e3d366f9,FXE-FIELD-A-FSDR-rl
8a0c601e-9769-4ba0-8c32-08133bdae08a,FXE-FIELD-A-CLEA-rl
7227e457-c50c-4227-a39f-c3395d1c7694,FXE-FIELD-A-MEIA-rl
5b501c3a-f2d6-4277-ad58-2ef4fadad295,FXE-FIELD-A-SFMA-Paging-rl
78ec4379-1c52-4be7-9b2c-13d698f9ece8,FXE-FIELD-A-FMNA-rl
fa016bcd-0c0b-48aa-a2ee-75cb995f444e,FXE-FIELD-A-JVLA-rl
25ad6b97-c1df-4702-b954-3929e2797bde,FXE-FIELD-A-APGA-rl
1d471bd6-5df8-4adb-8bd3-933f93730446,FXE-FIELD-A-NIPA-rl
7ad80d27-49b2-489d-9e20-a8e42d54f59c,PIMA Block Caller ID
48c87f1d-6256-441b-95ee-10b7129a5151,NXXA_local-T1_rl
4b27f53c-5ec1-4878-9cb3-034cab098c57,FXE-FIELD-A-PYMA-rl
7d424f46-3119-4974-abe8-4a7894c228a4,FXE-FIELD-A-TULR-Paging-rl
717f81eb-4f7f-418a-8d2d-ed15b332e79c,FXE-FIELD-A-UIZA-rl
2e18ff85-dd39-47c9-8815-bd6a7daa8bba,FXE-FIELD-A-HRLA-rl
3d3fa9e3-dd57-48de-9b2f-0ded294da71e,FXE-FIELD-A-ADWA-rl
1c8089a0-846d-4ea2-ad3a-b9b8600107d7,FXE-FIELD-A-ORFR-rl
46f6c6bc-902f-4e4d-9206-27c8307dd502,FXE-FIELD-A-ROAA-rl
f72e1d3d-0e42-4864-bc26-5ed3c31aaae0,FXE-FIELD-A-BEDA-rl
df0a2890-0512-45a9-99be-e0f65ee7cb72,FXE-FIELD-A-FCELK-rl
73951af9-0ac4-458d-92ee-f4db1066eef4,FXE-FIELD-A-THVA-rl
140a42ea-1352-44b9-98ae-b65da92ee4da,FXE-FIELD-A-RHIA-rl
84b42842-bda7-4fbd-8848-d989fc112ec3,FXE-FIELD-A-JFKR-Paging-rl
2cc534da-57d3-48d1-ad18-7c79b8e8a1a6,FXE-FIELD-A-CVGA-rl
32b6a22a-5052-47e9-ad69-2f9ef23ea3fb,FXE-FIELD-A-ILGA-rl
9c7d51f5-120c-4c8a-bfa0-8b1c9d03bc9c,FXS-FIELD-A-LFTA-PSTN_rl
9ed370bf-3962-4302-82e9-4675ba863c10,FXE-LAC-Columbus_rl
c4d4ac08-601a-495f-a0b0-056d8cb8eb4f,FWAR2_Long Distance_2_rl
a2819b46-2154-48f8-8224-2c1b966c2fc0,APVA-11-Digit-local-Temp-via-Corp-A_rl
4aa52cbe-fcea-4a13-ad89-5a41862a3a98,APVA-11-Digit-local-Temp-via-Corp-A_rl
163fdccb-ac09-475c-ae01-d1f9dfa3a6a4,FWAR2_Long Distance_1_rl
203ce538-e29d-843a-0829-da47ed6daaf7,FXE-FIELD-A-DLDwk-rl
da03f1a9-3cd6-d5d2-50d1-b2e5f7c0affe,FXE-FIELD-A-DCASL-rl
a57a6b31-f844-6de4-f396-c98fdaad973d,FXE-FIELD-A-APAHQ-rl
911d811f-56ed-41c6-020e-7b8fd1973ab6,CO-LO-E911-EGW_rl
7d9e65bb-e9dd-1a39-e086-cefaf913d232,CO-LO-E911-EGW_rl
124ea740-c3b7-458f-b511-aa5ec4639a4b,CO-LO-E911-CALLBACK_rl
0a3ccaf3-2654-de27-15b4-f6e43f81a2b6,FXE-YMXPaging-rl
0b3cce1f-0733-5e7c-5159-d40b67b9458b,FXE-YQMAPaging-rl
13488a99-cc17-b013-0cac-ae3b9b0d6bf2,FXE-YYLAPaging-rl
22dcec77-d82f-75d6-c90c-57becd43d42a,FXE-YULAPaging-rl
261f4cae-04a6-6e85-c96f-ddfaa70a128d,Test-RL
2b38cee1-20af-40a3-bca7-79f51230511b,FXE-Global-rl
31ffb202-7f5b-d332-4607-815496652585,FXE-YKZAPaging-rl
327a7337-f7df-0075-e8f3-2afa4bc35c72,FXE-YNDAEmergency-rl
3909f3ba-9789-7b32-3a32-5b514137d25f,FXE-E911-CALLBACK_rl
3ab57479-b83e-a484-6a8d-0aa93230a831,FXE-YTZAPaging-rl
3bd670a7-d573-7429-0b57-feab0454fe1c,FXE-YOWAPaging-rl
3d50a81d-107b-2b83-1c5c-4c92cebcdef3,FXE-YCDAEmergency-rl
42f649e9-c9a4-a0ae-5bd1-578fc1d49b2e,FXE-Unityvm-rl
4fc0ae52-e001-fd45-233f-bb840b2c91d0,FXE-YTZAEmergency-rl
54458d67-7d96-e61f-23ac-804553131b9f,FXE-YHMAPaging-rl
6867fd36-35c0-b2c3-fe1e-2717bba54dc5,FXE-YBNAPaging-rl
6dc3520c-9676-527d-448b-0a6023956b2b,FXECA-E911-EGW_rl
6f4ebd23-72c6-0a23-0fd0-69ad50a3c75f,FXE-YQBAPaging-rl
75315289-376b-194a-aa9b-12b62fb38937,FXE-YSWAPaging-rl
77f277ab-9999-03ed-5c7d-4b1293f93b85,FXE-YYBAEmergency-rl
7d84a041-e871-e7cc-550b-662322a5ba90,FXE-YLYAPaging-rl
7deb9628-4483-84ec-92d8-1eed7ced83bf,FXE-YYCAPaging-rl
891bdaa5-5cdc-70ba-e38a-add3801b41d8,FXE-YIBAEmergency-rl
9ba59408-b7e1-e05c-d6df-39820d501482,FXE-YFHAPaging-rl
a028444a-f5f4-73f3-fab5-c4a06342892b,FXE-YUXAPaging-rl
aa032e7a-2786-cbb0-4179-37b9c7e8ae8a,FXE-YSBAPaging-rl
aa08e91e-2187-f7ee-38bd-ba6446ced5ef,FXE-YBZAPaging-rl
b030b26f-7b76-5b90-2627-301b46737e9d,FXE-YXEAPaging-rl
ba0baaed-22dd-4020-378a-9b9e59a95996,FXE-YQGAPaging-rl
ba9c9a1e-18ab-b88d-d1c9-822e1b8b5115,FXE-SME-ATT_rl
bd5cb6ea-f7ad-d58d-2b12-7b6a0379e989,FXE-YUTAPaging-rl
bfa53de0-9c9b-39f1-68da-4f6ac2e3438b,FXE-YKFAPaging-rl
c236553a-3828-183e-e76f-cdbb0589f140,FXE-YSECEmergency-rl
cbebe0e9-9c20-0dd3-975c-5a41f370997c,FXE-YULBEmergency-rl
d6f570df-6b43-4ec0-688a-b218266bbc0d,FXE-YXXEmergency-rl
d8d1f1d3-574c-e84c-e705-1e894c84dc80,FXE-YIBAPaging-rl
e885e296-91ed-27f1-7ca1-33de5ef5f071,FXE-YTOAPaging-rl
e9dc3f1f-edc9-f566-d898-e18def738a62,FXE-YWGAPaging-rl
ec4aa04e-8894-056c-10a4-13409098e1a7,FXE-YEGAPaging-rl
ed9bf50f-3ea9-2dc3-6e0c-21a599720d75,FXE-YEGRPaging-rl
f2412db8-64f2-4c2d-ff42-2b300b7e2154,FXE-YXZAEmergency-rl
f7ac3c3a-199d-73ec-50b6-a4151c43a793,FXECA-E911-EGW_rl
7e6ae0cf-e575-8bcb-d6d0-6a9c8702a8e4,FXE-YUTA-rl
bc0b6b71-d164-a609-e22a-87e8b8a8014c,YYZR-RL
f9c9aaa0-0340-008b-4965-721656b68459,YULRC-RL
a2cc0cfd-59ea-08a4-133b-f2ee1141afad,DTWR-Hub-Paging-508_rl
c5170673-aa26-f64f-46b4-1d159f8cbd52,FXE-CAN-YYTA-rl
