pkid,fkdevicepool,fkregion
64e28eb1-1239-4f3b-8784-8fb62250ef3c,a8647530-6c65-47d6-b451-9ec7cdb44333,8e64d6d0-3473-6a64-22e1-38e1f6b4750d
6016e367-13e8-4698-89ef-1f2dfdf8d90e,9e25940a-8a78-43a7-8ca8-efadbbfb827f,497fd1ae-0a09-9de2-4ab0-38e6e4a36dc3
d0eb7ee9-2b53-4150-a7aa-0607468a15b1,7f91f814-736c-431f-9f68-fb2bc7050d62,8daef459-d4ee-f46e-750c-2416d1ca0201
d1b2b5bd-8cdf-4505-af95-203309009834,e731a651-576f-45ef-b70e-8ede4643fe99,dfc8255b-f849-841a-f2a4-a7a716c18263
1ffa3c42-af70-4090-8aaa-9b788f20443f,25abd1c0-5e67-4030-8304-912f48f0c76f,e59689eb-dc51-1129-cb59-9d031f148eb2
328010d2-fa41-4957-afa2-c2e419c6558c,7d7e6943-3729-407e-a9df-7a41ce6f7efc,f0f33b57-a225-496f-a3fa-f68f2f6b7580
0d96b552-d3ef-4719-9ed4-f677751ca46c,a7c7e27c-7eb3-40b0-bef9-b90c198e58b5,13ee45fa-df8b-4508-6ba9-dda72a0cc570
c22d2932-2a46-4012-a0bc-5c5b2d52a8ef,75652ded-4339-417d-aa00-e2a0ddae7ffe,3b35996f-cb6c-485c-0adb-06ff1911522e
02646362-227c-4992-938b-8a5cd722fd9b,1a933821-d028-4cd9-b4ff-533d885c50cb,23e5d80d-24a4-85b3-be21-8e266375e1b5
277a00a6-27fc-46c2-b9af-86296a7c4264,08c6e440-656e-45c4-9b2d-a32acaea7ee8,396d56fc-1cc2-0240-c2ca-b5b8ba9126a7
fb144435-2be9-4091-8c5b-259e8b0775e5,5f414bb0-1264-4dc0-b4ce-7e55b481a023,4ca9a963-9be1-3a71-0f13-712e46df38e9
34894f24-6b04-44e9-8444-91920d9068ee,e475a572-c6a7-4b3e-b87f-7cb8b7c43462,7c189690-81f8-f93f-a888-ebb8f5fd7550
8cec7557-df05-4edd-8f6b-9c0e08d5b344,6e1a29bd-ff55-4046-9aae-3402f46cb61c,d7311323-2b4b-4e38-c77f-2bd716b734a4
f34e1993-1995-44aa-b845-8e21c49f1c02,5a07d08f-cb5e-48a4-a035-60f294eef889,707c86a6-f25e-d49b-4f25-a00da322084f
68ff4138-12e2-423f-88b8-2f834704929b,dea209be-cf7a-4b4d-b022-451ce1ad79ea,69b86856-4578-96a4-808b-9ea8260b8437
7f8978c0-7c48-43b0-828f-a207a30cec77,caeef5f8-a349-45e4-8371-7539e318b2c8,bda293f9-a9d2-b5a4-b162-ae39a3c2050b
f2d8fa64-4941-4321-a876-b85c724138f3,45fffcaf-7b35-4156-bca8-42fe67d80717,2a4578b7-bbe6-fd2d-de62-7181c5b6f9dd
23eb144c-0d93-4c97-8a26-ab8d3b35c317,a0d139f0-05bc-4f35-82dc-a5dab59e349b,6a858b10-7dc3-3cd7-1908-3fd0b3632442
410a2def-98ab-4655-afea-7a72da012028,f0a1902e-b363-4609-beaa-f3a5d99640b1,4856809e-5060-96e8-8fef-ffeee3731e1f
ef1cb65b-28d1-47ae-b2e7-2be2f2383604,04ffd58f-ea07-42ec-987e-471572030856,01082781-2000-9cca-07d9-6c9422844dc0
6de54b8e-0e3c-4bdc-90ae-b3ffdbd19557,91ebed30-b9bf-4ad0-8c90-ce6debfc5db1,f9daa20f-cdd8-6ada-d919-adc1a4003c21
942fd3f1-10bf-4363-95cd-1e1950cd1b73,49789f6c-f18f-4562-b318-702cdbf79fab,296df5ab-441a-1ca1-c381-ccee82148a16
0ee27b92-1ca7-4ae0-90d8-bb2e6c5436c1,ba07c3d1-329b-445f-949c-8c4e1ddc68cc,86a3167b-3611-9ea0-e198-e46942903b34
14d0e74d-e3d0-4eee-83fb-2cd1fe2b887d,9d521f8a-40b2-4a12-ba55-085c9f059f96,55bed424-8b49-4d50-b7cd-9ed831cf1431
43001f8a-b670-4ea9-93d5-ac9bec853ffe,3e88e6c2-9eab-49c6-a320-2772bbd77b81,8133ecff-dc75-8861-2666-3a187c165ead
32da05b4-89a0-4449-9c5b-d2adae94aabf,b42d50ce-4d80-43af-bc2b-3a34d54a1589,6931dd5a-08e6-5e9e-cdd0-7ad152493f44
52371c97-cbce-4e33-a92d-9a38fe5ba86f,b0ca4c7d-3696-47fa-b42a-09e600eed908,7577f109-fd80-14e9-2534-445c6afb9843
dd4ee5e3-0d0d-42da-b72f-de80f1a4a4bc,dba30c7a-1e49-470d-bdfb-9fa050fdb7ae,b6d45b72-df33-0b74-5fc1-9d4afcd852e1
eee75113-08a0-4102-a0f3-90fb22dc75f8,e6b09344-52d4-405e-8430-7827593e2296,91bf5771-6513-2270-5d51-edf9f57ad768
86a90e53-c074-4aa9-9ba3-cfdffdfc330f,f9fc8a91-0f52-45f1-9d66-9a3d4a3c1350,d15b51e5-5491-3791-0796-3435ce22225b
0c2cfe17-cb26-47b4-877f-d751a0a0dcec,b62cf000-c826-4080-9960-59c9b0e446bd,c13df4eb-252c-7e01-4542-8c99b2a6fe07
ca042a16-8841-4cac-93c9-c8ebc033e2c0,d3a7c68c-55d8-4218-bdf1-63582c7136d2,1056f7a3-8de6-7c2a-8a62-159c904f5aad
378cfe18-0e71-450d-bb0e-9de11a92d80e,d14597bd-5d20-4172-905c-942394e2e77e,e4d9ac1e-bf5f-3dcf-e1f1-d82f3a955906
88d58f95-aaa6-4138-ad84-77d7b0822a8f,a71da446-64e2-4b78-93e1-77fe86dce8e2,ed66b0b0-e81d-fc1a-5dbf-aef05205a65f
2dc9cafb-3a2a-4f75-a679-04d9f6330150,1726e372-3b3c-454e-9356-32ee44b0c11a,73b181ad-495b-46ce-2a50-da32b9f4684b
4d7c7ba4-c321-4946-9407-71c629bd9065,9e108637-5075-4504-bad5-431676e7d705,a5dcf96f-ddb1-7130-4df4-6cc80d0ff952
7df15403-1b77-4304-99a2-bdcbe0416ea8,3559267d-af85-48a1-8150-ae7792d8bf3b,a7f94767-57cd-a2a5-aa55-23efb32a18bf
62af33d4-abd4-448f-b806-6fe989f77015,1aa38761-2d35-4a9a-892f-71e8b846806b,f00472bc-a813-012f-de43-cf7e1b2c9533
cb942e87-5383-4d45-87c6-3fe11e50c1b9,3b831b9a-7e91-401d-adac-be95e3a18806,d155ee6d-61af-e647-31da-90fefc5b2557
4b25c7c3-2255-4061-9e0d-4957d44a810f,0c938413-647b-40d7-8820-a314861cf474,7f65999d-2a97-7e0d-83e3-a73d4c98d86b
d4548f68-7f12-4155-b59d-648657426d9b,ec15aa89-fbc3-4c20-b0f8-58afc1b99111,a52bd0e8-3092-ea26-1e6a-2765a89171ab
a69d9dfb-d5a3-49a3-a472-016f1ad9b751,9ae174b2-c111-4f9e-8dad-2c66906390c2,8c06a5c2-c659-92f1-5256-391036662f5f
bb6fe9a9-ea0b-41d2-9fd4-7fb2bf89c717,30ab8654-f0a7-4c21-8c2e-8d4b8e9ca321,c17efd61-36b2-82f2-9f14-3aed4ad4293a
78b32702-af5d-483b-96ef-f74607e2e431,476de998-4805-423f-949a-a211b0e34745,4a483c11-a2de-7576-1b36-ce90a0c8833a
72ed2ccc-b71a-46ce-b598-7d24aa37d907,66635d54-680e-4f9b-bfe0-2f78fa382ea0,ee4f9fc4-bcf6-d229-5170-979050c5a415
5f7f1cd3-06df-4769-9c1e-ff4f3b70c7f0,4f4b7a9c-000c-45ec-ba10-26545bcf6392,8d341d27-4a63-aa09-f82c-72d347b63c2f
f67ab05d-c711-482c-9540-8ac9958b0550,deaabe80-c5ea-456d-9101-6f3c38020ed8,c3dd06ee-c386-7c4d-6474-90bfd82af72d
f1305347-0f16-4604-989b-d093a7dc94c0,869db2ce-948c-4a0a-8684-61fa1afe48f3,2c9c2531-caab-1694-59c2-ca60d5abaf83
4d79ceb0-17cc-45ef-b398-b6b28818bada,a4904fc6-bfda-41ba-b2de-1aa03cafa3e3,d77e657d-6759-304e-f66c-f1358df7e99f
cf1669bb-da38-4cff-b0e3-0b5ac3db20cd,b55e4f2a-5eda-40d1-8ac0-0ff3756e054e,fae8fc38-7513-b80a-2f71-4b4e2e81b96e
eee5936a-01ef-44a4-bb69-9118bbedda58,37a27ed6-767e-4020-9961-5effb9883d39,09a9ba18-06e2-6f94-2555-ee0683bf8de1
ffa1295c-ef7c-4d4b-b8bd-fea7d61717b9,b0da2d4a-8f78-4590-8e3c-117e13dcb31e,25c6f62c-72e4-e7c2-241b-ec251b6364f0
13a878db-30ba-4816-9e61-1022f10cad8c,4ab56fbf-063b-419e-8372-7537a0846d75,37602db8-bd72-1534-f77b-5315cb1415a7
e143d7ab-553c-479d-aaf0-1faca4a3c91f,56e0c105-345a-4f04-8fa2-5add622d49cc,bf4b7f20-17a5-c3df-a036-7a2636b56feb
16fc6a8a-a45b-41c1-85f7-8ebbf066400c,b806f80e-e8d4-41f4-80ae-5cbcb36d0c34,fead2974-d39f-efb1-7e44-f97b783e513b
18e22620-9556-4380-b99f-73aa816e3038,bb96448f-3889-48da-a10d-f2ee5d406ce0,8ba53e21-504d-b0e8-23a5-bcafcbe3b09c
ddfb3ad6-1b30-4247-8be3-6007848610d2,03f6ede8-c0d6-4591-8048-c3e10b23003b,96d88244-b80f-3a84-2899-718f701e4c6b
23525e06-9d9f-482c-8aa4-74c26e0691a7,813d33be-8973-447a-8ffe-6df71f335f13,ec3459f9-61fa-2133-8307-e1d93ac80883
64298f27-2e48-47af-b088-e264ab81ad82,a7b876f1-d725-48cf-afdb-a487d29c1314,201d6d56-b54e-6e1b-f32f-991adf276f5b
43dfd543-86aa-402d-bb1f-f1e569fced11,68a9bef5-ae4b-437f-9c95-ff6c29cf8e9e,4d7932a8-27d7-95ae-7b6e-71b924cccf45
9e17f57b-d3c7-487c-bca5-ae83372f6e27,64b1f023-9d3b-4a89-a77d-35adcab6622e,15fda161-70d9-8f14-c60d-5a3ba17c5caa
5ef5e23d-0979-4f3c-93a4-6121b78156f8,64be8c85-4d0e-4b41-8fc5-aa55728c8c98,acc2680f-c757-ba6a-3aa6-883b952e068c
12e09761-f00e-4eae-a13a-c79dbc536b89,9c6a69c8-04cf-4e3e-8959-33162cae982c,dda540cf-97d6-e9ee-9039-d9078431001c
e3c32531-0267-4959-9b20-ab9e63282094,20773ccc-ed8c-4ffe-a415-ada9a4f5adf4,c98427fa-acfa-c7ee-e5bb-3234eee6466d
cb27d305-fda9-40c5-b5f6-2aee77890b6f,ee6fed00-7150-40dc-a4f1-060684c837c3,be717e46-bbd5-9f5d-f903-70e889e39784
79a28d18-2e2b-43de-9cf4-d7e938784841,21152e8e-69b1-4514-9a21-1a83a6294b39,b0855a58-7185-c263-e62d-783889f9c0bf
61cb3235-d21c-4640-a0df-a62b89dedf37,f922eadd-795a-4568-84f7-155d79bf2ab0,fdc14957-abc2-f55d-cb69-9356a0ad812e
b7488d95-f2e0-402c-9963-0b693c0e402e,4abe9b4d-1e64-459f-a89f-36865bc47887,201ebc30-403f-9edf-c333-3425f4ae3982
848da64a-a5d2-4026-b0fe-b7779f7cc199,92c2552d-3799-4d86-977b-d30a3adf0e84,99cf0436-de63-48a0-f5a3-232f2688d9dd
1d28a2a6-0cdc-4d03-89c6-81f7fe20b8b8,093a518b-8496-4a55-a8e1-feefec20492a,9d6542db-4a2a-4abb-3dd3-25e79cdf8239
dc055deb-861a-450d-9c40-9e924613663d,343559cc-711e-4da7-970b-3c0e3c97c30d,f43b1e53-f91c-306d-0702-6c7a9da0ce30
14b698b0-ddb3-4257-bafb-d2f23a1d5b56,d14b0f50-2a9c-406b-a01b-5a8ff323b5fe,947e2cdf-a72b-66a9-a844-a1e740a4cf28
cf1607b1-d3d1-45b1-9611-8c0f0b03c553,700a7a27-6f41-4651-baa9-1647aa8da42f,939f1f7b-bf65-9086-668a-2d7454b47407
f69cac4a-3480-4c7a-9dc1-540dbc85ff0e,09cc4663-d4d3-4e5c-b129-e4287d861768,615bf3bb-8128-dc9e-514c-348c4cbbd4c5
fc69dc7b-6ae0-42f8-b7ad-0732aba7bb5c,1bc9a241-cea5-4f37-8277-38a7ff9646b2,8d364e7e-5fd0-2742-22d6-f5cad033010d
6781c8a3-ec4c-4644-b51e-87b4e0f0c101,19cd6f44-1a38-4e4a-a70b-43357d2eded3,c0616110-4d9a-8d0d-ac69-a013dfd3e46e
1bd42205-e033-4fd8-b3f5-9016410cdc8e,65dd331d-84f1-40f3-85e9-89263ec63ce9,b2f92e87-9519-7442-f0eb-cb7236cfdb85
7f4b583b-d355-4535-b0a6-64a442955238,3ba8b9f8-ed9c-414b-a13a-50f67ecb2365,98579d0d-fffd-cb59-fb3e-39728a90f7d7
2c5edd04-6818-4cd2-917c-5fb7b80fe15a,02072366-0c87-456d-ac6a-cab1705635c1,b923b99a-caa8-f00d-d44c-bcc2fee358d5
f5365593-535a-4da8-afb6-a3c35b257f09,dd07f316-e006-48c6-8766-c00eccab531e,c7785940-8456-a495-f9f8-a1331fe8ffc7
ac2f5386-694b-471a-b0aa-dca646f04d41,8fdc6976-8f78-41ea-8e2e-c0a62486eb16,ec8a1714-c654-5fb6-a4d7-aa981718491f
e74fda1d-ea13-4ab4-a4c4-add733c34ba7,c9feca11-8486-46ac-9b99-8321bf8baf32,9281503c-4de8-d996-f03d-997691f9e2ec
7ae6aa7e-35e2-4855-a480-1dc562952738,acf61021-de45-4d0b-a5fd-f0c84816687a,feb65859-5101-8d2f-acc6-7bdf1e677459
fd9bc402-5861-4f18-8f84-1f1e148a0582,322eeca8-1c02-428d-b734-592e6559fce5,ccc6b269-4740-a7d0-e7a0-f6e9512c8db3
b4e39b1c-70e6-4f86-a84b-29c8f5a0d1db,d994530c-269f-4605-8cbc-6b31c2171f67,863a838e-a39d-4028-5519-b02028cd9c05
60d411af-8f7f-4c76-8f5c-3b81d161934f,21d4b634-d36d-42e2-8271-52c8ee47fef9,afebb54c-9e4f-ad67-8eb4-1ce2c8cdd425
95233357-bae8-45b1-895e-468626ae6678,da9ff12b-421a-471b-86d4-076cc5ba1cea,f83df9f5-ce0b-0f85-9efd-426e61caa22d
8511f406-7c25-4e70-84de-c2a67a885236,2cfdfa5c-f339-4712-9652-c6a0609169db,941139e5-26d6-fdd9-51a1-97856f42f73b
c455c057-8f61-4eb2-bac5-f38fb92fcbea,fb84e34d-230b-4f9e-abea-47599bac1cd5,1ef86ad7-d20a-59b2-ad75-452b575071d4
0fcdd3d8-e586-4f42-8d6e-74d8d358c73a,20602c1b-265a-420a-ba5e-1c5cd59f58d2,193caeb6-fd86-aed8-03ca-173198703f70
771cb929-664b-4dde-847c-2a3e32aff148,b0b1ec95-2223-4611-8b88-4cabdf7d3e0d,4acbb324-cbda-28c5-2e8c-8ee21cd2b24b
e7484a03-8d66-4996-8552-1d5b3e23b8c6,938ca024-0db3-4db9-9931-e625dbaad352,138adef9-cf6f-476f-8ed6-53fbc3592fae
55738688-c208-4fd2-826f-7ab13c9716b8,f402d824-e9f0-4bdc-a087-924ef1c5103f,39dbf49d-5035-c823-7a0c-63c6db4a39aa
4555ab50-3c87-4bb9-846d-8ad035a95d6d,7f0f5bf6-efa4-4d31-a783-cf4df8fd48e3,85b51da4-4882-8c99-ea5f-7bf549583f30
a243753b-9ee4-4909-8b71-b0b1e6f785bf,b50d8b5c-35f1-4439-b924-577a7491075f,8c2b7f26-989d-d65b-e9c7-894eb9831c95
a2d6f470-46d5-4c81-a2ca-537032c40376,2f0ba125-0b0c-4469-bfc2-011505934af7,0eb59a9b-9f8c-984e-f48d-a2737a0e6bc5
f104f495-2462-4ec4-a3ec-44815c25e62f,e784cfd6-dd88-4e67-a4fe-182fe9ba9566,34effada-4c8a-5838-f6bb-682794ced2c4
13bbc0fb-3de9-43a1-bf8c-f4149b6e287b,e8eeeea0-3f0d-4709-a44f-432db74f4c72,b5264e5a-eb49-a6f0-d232-2b0d80329fed
846dd9ee-9b96-43a7-81e1-7230ab90c326,c0c2124e-5abc-427d-8765-9c653c19cb3e,06c9b2ff-f6a6-c24d-ccd8-56cbad090051
361b992b-47d7-4dfe-8cbc-46dda4f95d4f,5148abbb-ff7f-4506-b08e-384a90fc76c2,2760df25-8f0a-ad52-320c-fb08dbffad2d
7ec14c2c-0d5f-4857-ab86-2c96e3ff8fde,61b44fcb-91bf-4611-a528-54846677eba0,815f4f8c-f618-6825-119d-b3f62f627ee9
670c41fe-b7eb-4f93-b4f7-052d080af9b7,5188a15f-5775-4b5a-93ea-ef07b582f7df,246b471e-46b6-b00c-4adb-dad683dc16d3
ca00019f-a3ae-46ef-a03d-6900337418e2,b0468057-d8dc-416b-ac51-ab88cc4fc70c,aa1a2992-8aeb-8ac6-1477-2cc6d7b2d80d
2bc859ea-e1ba-4535-80d1-f0597ca1df6b,f93d216d-9970-40f0-9615-8a0886fbf649,c9c5df14-f1a1-4ec3-ef31-fc35b51e5bd2
3687d0e1-845d-4b6c-bff4-930f2ed3c9fc,0e59ba8a-0ebe-4199-89de-d8abc664f58d,e0271253-2249-1496-6acf-1fc1f5a03dc5
7518111b-f271-412e-bd13-66890ab97f41,c39f6d3c-9b93-4213-a8b3-aa2a6dbdfd99,b72630f1-11bd-3ce8-92e5-256255161a7b
bd54ab8a-d1ce-48f3-a527-41594612c310,1e3c4050-e32c-4290-aef3-1f74878c777d,cafe8cae-eb17-58dc-1f7d-f682e83b2e23
0d7dd958-31d3-4087-8451-524cc5d8fdcc,2533d45f-a52f-4d3d-b1d0-4b54bbbc572b,54fd66fd-5b45-c388-f963-f03f04f0a191
6dd5f77c-8e9d-4851-9b3e-859491553e0c,7ac1865c-c810-4ea7-a452-f28ddde3f47b,0aef4b74-6439-8822-8867-39cc95a695d6
6f0b13ca-eaa8-45f5-8aee-dc2d9164c479,6c8fbb07-a60c-467d-9ac8-6e1ce7ef0c35,0fb36267-22a6-782d-edf8-373cb273af52
021ef0b7-848f-458a-b890-1d5d27db84d2,701e0e73-21c3-44b9-af3a-17126f7a3140,8217a25e-50ce-559d-0528-d78e4c096d57
074a5efa-dc91-45bc-933f-eff2bb0ae754,9bff271e-f81c-4915-b8eb-af9d6ca6a6ae,10de1424-d388-1fdf-04ab-4c78cd2d47af
199f0e14-375f-4ecd-8076-c3cf1cec8bae,fa90c3cf-39f3-4353-a2be-3d7139d551f5,7b6ff7b3-bafc-7538-1628-d5a37be0ed64
b8160327-e639-4367-8c8c-79700edc1c2e,5f2c98a0-1332-4e25-9db0-2aaa0a791eff,45808dd6-af6d-868b-5f24-793dadb60bb2
cd0469ba-5da1-439e-85e1-3d31cccddca0,3a42de1a-58d8-489b-a0fc-e7011df4da1e,1a67b175-9e70-85cf-4264-8b8c5e832246
83dea3e0-e4a2-43a5-ad59-02149731ae2e,d2a4f96a-ea33-4b2a-929a-634f66a76194,6e5fb8ae-578c-ad5b-2cb8-116b519eaa78
99cd4372-d46b-4154-a4ee-90d16988ed4d,6f2f1adc-c5cc-4fac-a9ff-79ee256ed0ac,ab09d392-d3b2-02ee-5e46-3ca2ff8c8fdb
cd4176b9-8dd6-41f8-b0ed-83d461046f8f,798aa382-2fcd-4c10-99ef-f4e974fd0e98,34676fab-1f86-6d24-472c-25b19e562f88
1b9e3b43-affa-4048-9c75-6131c0865071,2ec30181-09d5-4bde-9df6-9b49ea359438,2e597119-5146-970d-eb45-0da37fc9faaa
a6e49ab6-e4d5-4efb-9cb9-92f62f1a0305,b0f64bfa-3232-409a-a125-f8396b7b9f01,f29fa245-1fc4-15d9-0a45-7eb614afd395
e86db6e0-2722-4e0f-ae65-a1e5bdb99da3,a0ff590f-ff48-4bc4-9454-6adce18164cc,d0268f47-3a15-a2b7-1afa-f5d416f12d68
60049f8e-f5d9-4343-9621-da67501f38eb,6889db78-d4d1-46b8-9135-5be642dc83bb,28bc203b-abae-4373-7482-af14bd276fa0
926db8d7-cb2b-409d-8c3f-c509d360df20,eede7345-fb6e-4749-a6c5-16e88a864744,345d5fe1-f685-887b-1f83-9b2a103fcb1d
dee66870-847b-48f3-9bed-d0c1712e5c78,21d3b917-9e18-4aba-a51a-e8dd392b1cad,cc7f3712-1620-1f20-231d-bd4673d2d5ed
2fa54dba-2366-4954-9831-544b67199883,df847dfb-7500-4af3-8f2c-c007355425e1,bd1d0810-8f98-41e5-12d0-45985427a830
0498b20d-db3e-4f54-b8bb-62878a0937a6,0ebbe002-cbd1-433f-8019-563bb4e96ea2,3cc55983-982a-27ee-6259-dd4e90adb23a
343355a6-5f8c-4c38-b23f-ef78b5742ecb,da25a43e-54e8-4f9f-94f7-785aa04953ae,59647dc8-f6fd-c785-58d4-8dbf66e4b0ec
cd93eaaa-0551-4381-954c-5a64be59a2ed,b6f1d426-fce5-49a9-b758-42e55dc0f67b,af2002e1-d868-abb2-af8d-13f974402361
36ab9ec9-9d11-48a9-aaea-46bcf12229a3,fa276f5d-bb39-49c6-bfa5-235f1edeb0af,02b64d78-c5bf-f68c-dd0d-0b4eaea356b9
310dae80-0f2d-445f-9170-7d51301ab1c1,68344d51-3376-4041-a8ae-1c6eff20e3d3,276133c5-3ec5-8b90-5308-ccb1c7ff199a
95dfbf25-5585-4462-b636-399cdcc7f9d2,f426d913-b866-4d5b-9452-ad1f23d667f5,652bb045-4b2b-930b-0fdb-5fac394fe985
054261ef-cf03-40f9-8dc6-354b68d3e465,e3840003-9553-4083-a90a-08c55359afe0,d7252a55-8145-0dfc-0762-7f924745d2bd
87f59887-31e2-466d-9bf8-63e7b04b8894,540199ec-f514-4d62-9a1b-6ab5f8ea90f8,761897c0-cab6-c77c-ec3a-8af57a738818
e5867649-feb7-441c-be3d-68a55c1c7b37,3fbb02d4-b8b4-4471-b2a8-44672b0e9d34,d53ceaad-7be0-0390-cf77-be8a4dba05dd
bb4bae4a-112d-4fa4-ad37-57be1e225ea0,48168fbd-fd96-4288-991b-0b5a5da84d7d,2355b5da-675d-daf0-512a-f193388e927d
cb3c19c2-45e4-472b-a0a1-578e225ec684,28df9a78-cbf4-490c-8965-ccaf8b48e8df,f8da0620-0764-b182-02e8-5fd5b5084b35
e7b373eb-6ecb-40d8-9004-56d837d3e463,776471ab-7595-4774-bfa3-084fbd80cc33,63681aa0-9eb7-1381-41ca-ed0da94a611b
94784a9a-7cf0-479f-aa09-64e018ade023,cb2d3d97-1cb4-4a2a-8618-949cab368cfa,673401e9-4d40-d14b-d2bd-64745e619814
d5d610a3-2050-420d-b558-abd81878399d,cd3db7d6-cd72-4d40-92c3-17605c8dbf0a,c43fdb7d-4c67-9096-6e64-cd2f6b97d8ac
880210b0-2699-4b6e-8f99-64775200baeb,cc9a3295-b319-43e3-9454-ab9634636596,c0c3af63-459d-2c0a-0a89-9373bc563fae
1fdd16f2-7c30-4640-9f04-c0871b1abe68,455b0d32-4fc5-4781-a188-4cb597d2d785,4d40be12-65d1-5a77-d48c-4834dd117742
ebef1784-589c-4ed3-8985-148cf60610b1,b1a77c5f-4e09-4aee-986c-b29f96e93621,21ca9cce-a730-50e2-19ec-1d7f382e948f
a3c0c239-c784-444d-960e-4f1f9ae20c67,6a17ece9-2a3f-43b5-a458-820cc7448dbc,8f2060ce-aea8-41df-53f4-2d824edf1d8d
464ae2ce-be45-4dfa-b698-99a17a4513fa,b4306027-67fb-4848-a4e5-fbe9efb1205c,ef37dfa0-45e7-517a-9aa5-f35aa21de313
aa90d7ea-0668-4295-9923-2552a0e8415e,743302c9-1d7e-4100-af8b-523682f19cbe,21228080-7469-650c-c082-54b64566d0c4
01f9e763-3493-4b29-81ad-3b9e309c0567,6e5486e5-2718-4600-bc50-38942cbc73eb,dc31fe9a-5c21-320c-034f-532d688fcce7
d306cbb5-8ac0-479e-9cfa-8bc63982369c,e87e25c0-2a5d-48e7-975e-26e6bf6b29b8,b5cf2723-140e-2da3-2bb9-3a02b89a1e86
a2d8d5fc-1b53-4a0a-8c82-a7464bab6876,75389524-facd-417a-a86d-2c8fc096da64,e4488c70-1189-cce2-a7d9-6a6f49fe0d56
753df5ff-9314-46cb-84a8-f3483e0cc21a,38021467-8e38-4d02-9a14-78b77b6f3d21,35cfc073-0bed-c859-d2a2-0c2abdabf771
c5f64b19-9026-4f36-b387-78450dda4bd2,16b50380-8931-452d-b884-1bb928ce57f4,b9833e45-14f6-c811-0ab5-884cda531af6
a6a98ffd-0b56-4607-8af5-d7a22cdeca54,1934d92b-5228-43bd-bf57-7017f7195172,34a306dc-bc2d-1fda-0f16-ffdbf2307993
77c61745-1f8f-4b18-ab57-8d309cd97dfb,715c4037-644d-4e34-a075-35a773322054,9e79d860-1e2e-3a40-c4fb-d7909ba52dea
ba539c39-305a-459f-b7eb-93ba4116ba84,6436275e-b087-4206-bb0d-b33d5626122d,adc07e5a-af20-3ca7-f1f7-4627d29f3d50
c84eb925-15ca-4214-9fcb-1063058da026,d24ecefa-0c14-4eb9-b3d1-361cb282f343,5f3bc4bf-62c8-5730-f0f2-f8c1836c1b0c
f6086270-71fe-484e-9941-3d54fbefc32e,fc8bc1c6-0891-4c49-a4dd-61bfc0e2c502,1b8049b8-3669-3eaa-49e1-1b8852f70f54
3862005e-db6e-4e7a-a95d-0cc556dc5b7d,43a7d362-8ca0-4c2c-b12c-1af9e42bf90f,4d99d720-3640-ffb0-3702-929bfd6ae84d
e4fdf2f0-345c-462d-80b7-8a6d4b3661ef,f719d7f0-ab04-419c-98b9-e81f42a3cdc9,84094095-1e01-097e-b147-85b3b63011dd
44f40086-24d3-4f5b-aa2e-c0430a251bee,cac942b3-124f-4704-bea2-9c4664691068,531fbe05-423a-231c-0100-6a87ddd0bb9b
03c068aa-0271-4e63-b461-684a40a865ad,56379e72-2fad-4f70-9ec0-124534199de8,35fcf404-661a-db61-acf1-084fb0d301ad
226fa585-4cc8-4d1b-8150-6c3fa27bea69,d66e3b2c-6cb3-415f-8513-9cad6cf6df25,1167d0e1-d952-f5c9-9c44-a6158a6d7add
a8e3c1e1-f7d7-411b-8fbc-0e9afb069313,93b15b9c-248e-4814-91ba-280313475336,f6405532-bc3f-2b14-e9d5-affc9937bfbc
bd1fba35-c08c-491a-8e3c-f867cc6d7407,d6d55528-fbe1-40fd-bbd1-c4355390dcbf,5e55d432-fba0-1040-a816-e15de8a9fa45
e5dc9c8a-7445-42e2-93dd-6bb528737362,4291d405-2c60-4417-8b2f-cae62870f81d,c7dcdce2-7d15-f098-4f99-ebbd0527811f
26be7a0b-0089-4cc5-b151-050fe3871d8d,b34ff77f-4e20-4382-8e24-345ab534f92e,9be3ebf4-cf15-38ba-4f6f-8114f4f51eb1
1366e66e-d865-4fb9-919d-98fe5b6ebc5f,7f50585d-b676-4e70-89d6-e85c78244c3f,a16fb9df-0a83-06b0-f9f8-0e61ef1c5733
958561d9-12b6-43cf-b4c2-50f39d72735f,f0108e3a-9281-424e-92b2-8180d6a06f44,caeedd72-615c-e7f6-a4ec-8fe2fb711244
a0031b52-7228-4f8a-ad9d-a59c7892eea4,c40e5182-8ba6-4bd5-9116-529889e6e5b4,912cdea2-59b6-9ef2-639f-5dfa3c67bc79
c201caf9-722d-4f1b-ac00-da090254f644,e68d3b33-26a1-45d4-9a00-01ca4b019a5d,cc9c4e6f-82ef-76d6-ef8b-f238ea41c542
50540763-4532-4b8c-a1db-ad6705a2bdf7,199b3e79-f9b6-408b-8776-bd06e8f6234c,d63ae5db-28e7-c236-b399-cf2530459127
81964ee0-2693-4558-a2fb-94416082b21f,a88de44c-2acc-4107-a38b-b77fc1a512c6,5803bd17-a257-72dd-3e6c-f0e93f09c4c2
812aafb9-fd1d-4b9d-891b-3e1d84b53d27,5c645f74-20f0-49c0-a9f1-aa4abe943f79,113b5f5a-6f3b-549c-5b5f-47ffa8a2d5c3
072448f2-8932-44ce-bad8-0933d949da3f,31a53544-034e-40da-8c53-c23e9af0c318,17e76ad0-f5d8-6eea-a9cf-212f6f5d4a8e
