pkid,fkdevicepool,fkcallmanagergroup
56252514-4a7f-4883-a8db-a3480c06944e,d14597bd-5d20-4172-905c-942394e2e77e,c68f5fed-d4be-afb9-559d-66dd16c6e466
aea2a702-00d5-4bdf-a19e-26157f0d4066,a71da446-64e2-4b78-93e1-77fe86dce8e2,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
2a19e261-0fab-4ed4-b097-7f208ee5861f,1726e372-3b3c-454e-9356-32ee44b0c11a,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
e05953e5-59ae-4f5c-8e7f-49b9c0c715ad,9e108637-5075-4504-bad5-431676e7d705,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
d988822f-b069-4050-9c84-4c6f691376e6,3559267d-af85-48a1-8150-ae7792d8bf3b,816af09f-efed-c920-43c3-042bc9696f0d
bbcde79d-d5c9-4140-bef2-0483930d47f8,1aa38761-2d35-4a9a-892f-71e8b846806b,816af09f-efed-c920-43c3-042bc9696f0d
34c93bab-3bbb-4cf9-b69e-a27a75680e4a,3b831b9a-7e91-401d-adac-be95e3a18806,816af09f-efed-c920-43c3-042bc9696f0d
5df370d2-f88b-41c5-ac01-83f284f43dd7,0c938413-647b-40d7-8820-a314861cf474,816af09f-efed-c920-43c3-042bc9696f0d
5a8578ba-c5b5-4b17-bccb-83e4da50493a,ec15aa89-fbc3-4c20-b0f8-58afc1b99111,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
9b8323d8-a0ec-4581-b3b3-a49b94271df5,9ae174b2-c111-4f9e-8dad-2c66906390c2,816af09f-efed-c920-43c3-042bc9696f0d
31d1b909-ff67-4d25-b3b9-d61107d60f77,30ab8654-f0a7-4c21-8c2e-8d4b8e9ca321,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
509a3276-6e63-400d-8fea-7399f8dfb0d3,476de998-4805-423f-949a-a211b0e34745,816af09f-efed-c920-43c3-042bc9696f0d
bbfd6f41-a5e0-4f76-9e3d-d393ed074d28,66635d54-680e-4f9b-bfe0-2f78fa382ea0,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
b3abbab5-5ef0-4743-9258-8e38c4496f31,4f4b7a9c-000c-45ec-ba10-26545bcf6392,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
a5e4d82f-c2af-4ee7-ac46-50a06188a3e2,deaabe80-c5ea-456d-9101-6f3c38020ed8,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
eb002415-785f-4d30-9b21-65934f010687,869db2ce-948c-4a0a-8684-61fa1afe48f3,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
0d9ea67e-7f9b-4389-9b97-91a48d299de7,a4904fc6-bfda-41ba-b2de-1aa03cafa3e3,c68f5fed-d4be-afb9-559d-66dd16c6e466
6517bcb2-170b-45f4-b4d5-792a773d4caa,b55e4f2a-5eda-40d1-8ac0-0ff3756e054e,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
c6f8dee3-2093-48c5-89ec-a8f598f6444b,37a27ed6-767e-4020-9961-5effb9883d39,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
271738ff-3bff-4afc-ac3d-0f0ce3afa9f3,b0da2d4a-8f78-4590-8e3c-117e13dcb31e,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
c2523c2c-1881-4b62-bbf7-b76b3ff5e7e4,4ab56fbf-063b-419e-8372-7537a0846d75,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
8b380001-9ff0-4fde-956c-615487d2c907,56e0c105-345a-4f04-8fa2-5add622d49cc,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
40a4ca3d-d276-4f34-9a86-bd5b508c8e7d,b806f80e-e8d4-41f4-80ae-5cbcb36d0c34,c68f5fed-d4be-afb9-559d-66dd16c6e466
340fc219-f714-422e-9fc6-beeec0aa90ff,bb96448f-3889-48da-a10d-f2ee5d406ce0,816af09f-efed-c920-43c3-042bc9696f0d
fad651f5-acf0-4261-843d-01c1ce7c1e6d,03f6ede8-c0d6-4591-8048-c3e10b23003b,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
be10c82c-4d6b-4d97-934c-693e3f221d74,813d33be-8973-447a-8ffe-6df71f335f13,816af09f-efed-c920-43c3-042bc9696f0d
11297700-8393-4771-a23e-38325b1a7a60,a7b876f1-d725-48cf-afdb-a487d29c1314,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
e81ae361-39ca-4257-ba19-c3c87628d52d,68a9bef5-ae4b-437f-9c95-ff6c29cf8e9e,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
28248a4a-84e5-492a-9ef2-6a6cb0102eda,64b1f023-9d3b-4a89-a77d-35adcab6622e,c68f5fed-d4be-afb9-559d-66dd16c6e466
de6016a2-c744-4c9c-94d0-50f7801c9043,64be8c85-4d0e-4b41-8fc5-aa55728c8c98,816af09f-efed-c920-43c3-042bc9696f0d
a1047535-1c9f-4074-8f05-7e6ee2391a12,9c6a69c8-04cf-4e3e-8959-33162cae982c,816af09f-efed-c920-43c3-042bc9696f0d
8d5e2c2a-4918-4b69-9642-29853afe2191,20773ccc-ed8c-4ffe-a415-ada9a4f5adf4,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
2edad09f-ef71-47d5-8c4f-025bcf4aef00,ee6fed00-7150-40dc-a4f1-060684c837c3,c68f5fed-d4be-afb9-559d-66dd16c6e466
e6a74fd1-7fd4-4539-9467-40c5a4d97445,21152e8e-69b1-4514-9a21-1a83a6294b39,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
aaf6e551-2a14-4abd-9ad4-b3a49fceffe1,f922eadd-795a-4568-84f7-155d79bf2ab0,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
7016fc97-9eb5-475d-9725-1633d5f60b04,4abe9b4d-1e64-459f-a89f-36865bc47887,c68f5fed-d4be-afb9-559d-66dd16c6e466
17943251-d9c3-4f36-9c9a-6345babf63c2,92c2552d-3799-4d86-977b-d30a3adf0e84,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
6346e5fb-5837-48a1-966d-cd9464e5c25c,093a518b-8496-4a55-a8e1-feefec20492a,816af09f-efed-c920-43c3-042bc9696f0d
32a6a6ea-cf10-4f75-9e77-6e5cd9056e5b,343559cc-711e-4da7-970b-3c0e3c97c30d,c68f5fed-d4be-afb9-559d-66dd16c6e466
7b9f248a-bd31-44ac-a4d3-34e0ee83083b,d14b0f50-2a9c-406b-a01b-5a8ff323b5fe,816af09f-efed-c920-43c3-042bc9696f0d
25764069-ba86-4529-ad8b-005443883718,700a7a27-6f41-4651-baa9-1647aa8da42f,c68f5fed-d4be-afb9-559d-66dd16c6e466
d39cd3bb-be35-442b-9df5-9f36cbb2040a,09cc4663-d4d3-4e5c-b129-e4287d861768,816af09f-efed-c920-43c3-042bc9696f0d
74d10eb8-c82b-4807-ad6b-264964440a33,1bc9a241-cea5-4f37-8277-38a7ff9646b2,c68f5fed-d4be-afb9-559d-66dd16c6e466
c144e172-b98b-43fe-9497-2abd49149e1f,19cd6f44-1a38-4e4a-a70b-43357d2eded3,816af09f-efed-c920-43c3-042bc9696f0d
d98e39ab-7df9-4f62-a84d-f503f369ab82,65dd331d-84f1-40f3-85e9-89263ec63ce9,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
7fc848ef-03ef-41b5-8bf2-2641b563bfd4,3ba8b9f8-ed9c-414b-a13a-50f67ecb2365,c68f5fed-d4be-afb9-559d-66dd16c6e466
7707c0a2-5984-44be-9303-513c37f737a1,02072366-0c87-456d-ac6a-cab1705635c1,816af09f-efed-c920-43c3-042bc9696f0d
da7df762-2757-4069-bada-fafc506f62c5,dd07f316-e006-48c6-8766-c00eccab531e,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
6b502a4a-df26-42a3-815b-5ee2f64e436d,8fdc6976-8f78-41ea-8e2e-c0a62486eb16,816af09f-efed-c920-43c3-042bc9696f0d
08d79bcd-d79b-4cbf-a721-0490c52d7695,c9feca11-8486-46ac-9b99-8321bf8baf32,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
9a9d16f6-0f85-4c25-b85c-504f1f28709c,acf61021-de45-4d0b-a5fd-f0c84816687a,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
947b954f-760c-4c55-a45e-2c8082548147,322eeca8-1c02-428d-b734-592e6559fce5,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
88ac8b5b-a075-4cdc-9fa6-cdaaba2925ba,d994530c-269f-4605-8cbc-6b31c2171f67,816af09f-efed-c920-43c3-042bc9696f0d
54cd352f-6aee-46cf-8f32-60646982eb76,21d4b634-d36d-42e2-8271-52c8ee47fef9,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
d2665bb9-35f4-442e-92b0-b667e7dde64b,da9ff12b-421a-471b-86d4-076cc5ba1cea,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
066787e7-c720-40df-86c0-5e970877d38d,2cfdfa5c-f339-4712-9652-c6a0609169db,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
2c5fb5d0-a97e-4d3d-a24a-fc7a00e39791,fb84e34d-230b-4f9e-abea-47599bac1cd5,c68f5fed-d4be-afb9-559d-66dd16c6e466
83bfe20e-d2e6-414a-ad99-d5ff8aab4c49,20602c1b-265a-420a-ba5e-1c5cd59f58d2,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
31992d20-9f95-42d5-ad71-f91e2c5b21cc,b0b1ec95-2223-4611-8b88-4cabdf7d3e0d,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
580f7f44-9224-4bfd-a1ae-5cb6cbc57055,938ca024-0db3-4db9-9931-e625dbaad352,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
f20f4b5e-3424-4846-91eb-b158476f60c1,f402d824-e9f0-4bdc-a087-924ef1c5103f,816af09f-efed-c920-43c3-042bc9696f0d
33dceff1-7b1b-4747-b71d-cb20272a8b7d,7f0f5bf6-efa4-4d31-a783-cf4df8fd48e3,816af09f-efed-c920-43c3-042bc9696f0d
6e61b0a7-4ccf-4963-9901-288628534119,b50d8b5c-35f1-4439-b924-577a7491075f,816af09f-efed-c920-43c3-042bc9696f0d
1e0c1f4e-79a0-4dde-8b87-9031c380249a,2f0ba125-0b0c-4469-bfc2-011505934af7,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
d743c7ec-2094-480b-94ea-df4d4cfeb1ef,e784cfd6-dd88-4e67-a4fe-182fe9ba9566,c68f5fed-d4be-afb9-559d-66dd16c6e466
68223996-7f87-48fc-8018-b0fc080da059,e8eeeea0-3f0d-4709-a44f-432db74f4c72,816af09f-efed-c920-43c3-042bc9696f0d
65088d0f-c350-4cb5-9f3b-4b75530363cc,c0c2124e-5abc-427d-8765-9c653c19cb3e,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
d61566af-79e6-471f-b60e-2fa443b80cdf,5148abbb-ff7f-4506-b08e-384a90fc76c2,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
dd882c6a-3880-4d53-ac20-8ad3199868ad,61b44fcb-91bf-4611-a528-54846677eba0,816af09f-efed-c920-43c3-042bc9696f0d
a2865aee-ab3c-4be8-a25a-9a64bd1c1e1b,5188a15f-5775-4b5a-93ea-ef07b582f7df,c68f5fed-d4be-afb9-559d-66dd16c6e466
7d00ca1f-b984-4e38-9beb-8c241ee16cf3,b0468057-d8dc-416b-ac51-ab88cc4fc70c,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
2bb5e2fd-4f93-4c4d-ac68-a02b74f681fe,f93d216d-9970-40f0-9615-8a0886fbf649,816af09f-efed-c920-43c3-042bc9696f0d
d651221e-aed2-44fe-af6e-a6626b8ef608,0e59ba8a-0ebe-4199-89de-d8abc664f58d,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
76493e0d-5c22-4c88-92d3-2891b5dd0820,c39f6d3c-9b93-4213-a8b3-aa2a6dbdfd99,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
7dcb0345-39e1-423e-90a5-3a95f86e6ac5,1e3c4050-e32c-4290-aef3-1f74878c777d,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
8f87e965-83fd-411e-aed8-f4b86134ccc6,2533d45f-a52f-4d3d-b1d0-4b54bbbc572b,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
bcd7f313-5aa8-4202-af99-f095355dd7de,7ac1865c-c810-4ea7-a452-f28ddde3f47b,c68f5fed-d4be-afb9-559d-66dd16c6e466
3c06e49e-abcb-4338-a0f3-1c4a6a6c6a6c,6c8fbb07-a60c-467d-9ac8-6e1ce7ef0c35,816af09f-efed-c920-43c3-042bc9696f0d
ef5543ef-5a77-4dcf-9692-250a8dfe09fd,701e0e73-21c3-44b9-af3a-17126f7a3140,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
7d54f3d5-abb3-468e-bdc1-7d929437361e,9bff271e-f81c-4915-b8eb-af9d6ca6a6ae,816af09f-efed-c920-43c3-042bc9696f0d
18a391b9-c337-480b-b8cb-27dca6500b3a,fa90c3cf-39f3-4353-a2be-3d7139d551f5,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
f83d8eca-208d-4316-8e8d-fdb4e7bbf83f,5f2c98a0-1332-4e25-9db0-2aaa0a791eff,c68f5fed-d4be-afb9-559d-66dd16c6e466
6799f4b7-a80b-4930-afb0-fcff50f2ac6a,3a42de1a-58d8-489b-a0fc-e7011df4da1e,c68f5fed-d4be-afb9-559d-66dd16c6e466
d5679c26-7317-41c4-93e4-8ece4b9d134d,d2a4f96a-ea33-4b2a-929a-634f66a76194,816af09f-efed-c920-43c3-042bc9696f0d
9af72bb0-cc31-4e91-be28-71f58ce2fa6c,6f2f1adc-c5cc-4fac-a9ff-79ee256ed0ac,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
91b38b86-8607-4c76-b18a-d6437fdae134,798aa382-2fcd-4c10-99ef-f4e974fd0e98,816af09f-efed-c920-43c3-042bc9696f0d
d86f5c17-cf3e-4020-95ff-7bef7737674f,2ec30181-09d5-4bde-9df6-9b49ea359438,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
b89909f4-329f-4233-a72b-0b597c75d16a,b0f64bfa-3232-409a-a125-f8396b7b9f01,c68f5fed-d4be-afb9-559d-66dd16c6e466
467827d3-b0d6-4f8d-920e-6af1bccef1f3,a0ff590f-ff48-4bc4-9454-6adce18164cc,816af09f-efed-c920-43c3-042bc9696f0d
e64a91c7-05fe-4291-9286-f4695bd4c296,6889db78-d4d1-46b8-9135-5be642dc83bb,816af09f-efed-c920-43c3-042bc9696f0d
008a3577-894a-45f3-8cf8-f79e625cd2c9,eede7345-fb6e-4749-a6c5-16e88a864744,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
d885020c-55b2-4690-8bc7-5cb88111e528,21d3b917-9e18-4aba-a51a-e8dd392b1cad,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
adeda67c-47f1-4a37-bc36-ab9ac7feb35a,df847dfb-7500-4af3-8f2c-c007355425e1,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
998982e1-6195-433b-8358-1e7d2a93e43a,0ebbe002-cbd1-433f-8019-563bb4e96ea2,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
279215fe-d5a4-4a18-9461-261531494bde,da25a43e-54e8-4f9f-94f7-785aa04953ae,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
9eb871d3-e334-487f-9d0c-7eda67bc43c4,b6f1d426-fce5-49a9-b758-42e55dc0f67b,816af09f-efed-c920-43c3-042bc9696f0d
4bb832b5-d1b9-44f7-b867-7e4094db3992,fa276f5d-bb39-49c6-bfa5-235f1edeb0af,c68f5fed-d4be-afb9-559d-66dd16c6e466
e264e881-b61e-44a7-9ea1-3c2bcce4d56d,68344d51-3376-4041-a8ae-1c6eff20e3d3,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
6ffaaf29-f317-4339-a9a0-230b27217900,f426d913-b866-4d5b-9452-ad1f23d667f5,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
e8a962df-cde5-4b8b-a1c0-cc190f94e205,e3840003-9553-4083-a90a-08c55359afe0,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
40a60347-a608-4fab-a045-c5a37acc4291,540199ec-f514-4d62-9a1b-6ab5f8ea90f8,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
33fe238e-c0da-45ec-a641-042ded0c23b9,3fbb02d4-b8b4-4471-b2a8-44672b0e9d34,816af09f-efed-c920-43c3-042bc9696f0d
f33fa058-40b1-456f-8776-66d8d338a418,48168fbd-fd96-4288-991b-0b5a5da84d7d,c68f5fed-d4be-afb9-559d-66dd16c6e466
b880ab11-cea6-4642-818f-a3ea28acd791,28df9a78-cbf4-490c-8965-ccaf8b48e8df,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
8f37056b-fb5a-437f-9b2a-f95f2deb36e4,776471ab-7595-4774-bfa3-084fbd80cc33,816af09f-efed-c920-43c3-042bc9696f0d
1d630bd8-b273-45d9-bbc2-1ea4af4981ac,cb2d3d97-1cb4-4a2a-8618-949cab368cfa,c68f5fed-d4be-afb9-559d-66dd16c6e466
9af6d70b-4d94-4b09-8a51-7151772fd678,cd3db7d6-cd72-4d40-92c3-17605c8dbf0a,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
d39dc5fe-d648-4192-abdc-784753466403,cc9a3295-b319-43e3-9454-ab9634636596,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
a90421f2-953a-4400-ac9a-0ff96f4e6614,455b0d32-4fc5-4781-a188-4cb597d2d785,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
8de922e2-ff3b-4a95-b91d-f839711cf0d9,b1a77c5f-4e09-4aee-986c-b29f96e93621,816af09f-efed-c920-43c3-042bc9696f0d
f373b08a-e7f1-420c-b6ee-92987f74ddf8,6a17ece9-2a3f-43b5-a458-820cc7448dbc,816af09f-efed-c920-43c3-042bc9696f0d
3bd541a0-dc9b-459a-b4b6-e95f56fd91c3,b4306027-67fb-4848-a4e5-fbe9efb1205c,816af09f-efed-c920-43c3-042bc9696f0d
f873aeb4-566f-4d68-bc41-65861d8a114a,743302c9-1d7e-4100-af8b-523682f19cbe,816af09f-efed-c920-43c3-042bc9696f0d
235ca1ea-a172-4ecc-93f5-7b12defa174d,6e5486e5-2718-4600-bc50-38942cbc73eb,816af09f-efed-c920-43c3-042bc9696f0d
01fb4f57-2ea9-4fa0-98a6-703479968750,e87e25c0-2a5d-48e7-975e-26e6bf6b29b8,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
b1eb9dab-ecd0-469d-9c4a-a851b48aadc4,75389524-facd-417a-a86d-2c8fc096da64,c68f5fed-d4be-afb9-559d-66dd16c6e466
edceefb4-f171-4798-bb24-6048e92419eb,38021467-8e38-4d02-9a14-78b77b6f3d21,816af09f-efed-c920-43c3-042bc9696f0d
091f4735-1530-468b-960a-323efd0b56bc,16b50380-8931-452d-b884-1bb928ce57f4,816af09f-efed-c920-43c3-042bc9696f0d
f969d988-8ba0-4dc6-a22a-38750ac49f72,1934d92b-5228-43bd-bf57-7017f7195172,c68f5fed-d4be-afb9-559d-66dd16c6e466
d7b78585-e833-4c1a-b138-f3cae07760fd,715c4037-644d-4e34-a075-35a773322054,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
52f05b02-b2b0-41f4-b3b9-b6c1507af82f,6436275e-b087-4206-bb0d-b33d5626122d,816af09f-efed-c920-43c3-042bc9696f0d
8ff30f89-c815-4fc1-ba1b-159b688f0bd3,d24ecefa-0c14-4eb9-b3d1-361cb282f343,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
5a701350-b169-4778-b165-2ffbb8c3686f,fc8bc1c6-0891-4c49-a4dd-61bfc0e2c502,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
d9b72e53-b3b1-457d-8fd3-67222f520596,43a7d362-8ca0-4c2c-b12c-1af9e42bf90f,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
3d8fdd96-ebe2-4ec7-81c9-293d50c23844,f719d7f0-ab04-419c-98b9-e81f42a3cdc9,c68f5fed-d4be-afb9-559d-66dd16c6e466
94b520a6-d6b0-4db6-bf47-526fd11cf201,cac942b3-124f-4704-bea2-9c4664691068,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
4f057dee-f650-49fa-a4e6-ac22ef8a2d69,56379e72-2fad-4f70-9ec0-124534199de8,c68f5fed-d4be-afb9-559d-66dd16c6e466
ae110546-461b-4ee9-adbd-cfeb6801e3fc,d66e3b2c-6cb3-415f-8513-9cad6cf6df25,816af09f-efed-c920-43c3-042bc9696f0d
a7fe16bc-de7b-4c9a-9067-2fcd09a83003,93b15b9c-248e-4814-91ba-280313475336,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
793bbac8-de1c-4299-beea-75bb07ea7512,d6d55528-fbe1-40fd-bbd1-c4355390dcbf,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
fdfa833d-74a5-4cd5-a037-312eb56a22ac,4291d405-2c60-4417-8b2f-cae62870f81d,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
70bd1bf1-6bdb-4067-bada-bde8a08f9717,b34ff77f-4e20-4382-8e24-345ab534f92e,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
48a1692f-6fbd-477c-9e73-cdfe71d4fba3,7f50585d-b676-4e70-89d6-e85c78244c3f,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
4dd5ccb1-5c88-4bb6-9797-192b3e0ffbf1,f0108e3a-9281-424e-92b2-8180d6a06f44,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
ff9cf7e9-861d-49a6-8f8a-a51c8acccb9f,c40e5182-8ba6-4bd5-9116-529889e6e5b4,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
65582b6f-1601-4c25-ba02-304ed6d9ebf3,e68d3b33-26a1-45d4-9a00-01ca4b019a5d,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
e7929f2f-263c-4bf8-b8c4-e7d80bb07540,199b3e79-f9b6-408b-8776-bd06e8f6234c,816af09f-efed-c920-43c3-042bc9696f0d
67e3e6f4-ce99-44a7-bfea-de82223788a1,a88de44c-2acc-4107-a38b-b77fc1a512c6,816af09f-efed-c920-43c3-042bc9696f0d
f0d7b9fc-57f2-45b8-b35c-b85ba44d3022,5c645f74-20f0-49c0-a9f1-aa4abe943f79,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
de5c4fd3-61d6-48cc-ac84-ef0185bcb782,31a53544-034e-40da-8c53-c23e9af0c318,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
44012382-0dc8-4232-80ee-7157fbfd848d,fb18eb69-08db-4a35-ba01-3e3f381afdc3,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
305e7c22-ef7d-4172-abfc-68349162493c,6e75a7f6-e44f-4aa9-b163-240970cb7b94,816af09f-efed-c920-43c3-042bc9696f0d
0970e020-5d7b-4773-b1f2-0ca34676cd11,01c8360d-56ab-4be4-9766-2bfa16f4ba3a,816af09f-efed-c920-43c3-042bc9696f0d
1178fa31-adf0-4403-bcd9-e2e572ffe118,ebc1a181-9cfd-4b4f-93a0-f51617b19d3d,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
fd327ad9-afe7-4c62-bc73-fc55526f0812,797c903b-2463-4059-a5ba-31ca75f5b357,816af09f-efed-c920-43c3-042bc9696f0d
b639ee62-2573-4955-8749-1433178a2227,2526476e-bc06-4c8a-b8a4-d51a9d5d6225,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
35c77b94-0518-4d54-9ed9-2a7b1b31b96e,6748246e-2352-4c19-9bf2-98a61df9d9b3,816af09f-efed-c920-43c3-042bc9696f0d
5c09601c-7dd5-484b-9860-30aa49a3d9ee,5f426187-5d35-419e-b4c5-f47c5f3eebba,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
505e3cb0-6e54-4fb0-8a0b-18dda45be24a,5aacb103-7c05-46b2-b112-3c49c97a4603,816af09f-efed-c920-43c3-042bc9696f0d
23418fcd-f29c-45fb-83f7-d7a241cd7639,f6bf7397-4abd-4f44-95dc-f22930d5b02a,816af09f-efed-c920-43c3-042bc9696f0d
6ad70e4b-a5d3-478e-a4f0-239c36bd9730,c0b5f926-8e7a-4e9c-9564-373758ccec56,c68f5fed-d4be-afb9-559d-66dd16c6e466
efa6b076-3419-4bad-9054-ee346de3f84b,5adce5aa-755d-46b8-8706-17c6973cc881,816af09f-efed-c920-43c3-042bc9696f0d
e48d4911-9a24-473c-b325-edf4fc871cac,c72397c1-a7d4-4a42-ba10-b9e14dc16db9,c68f5fed-d4be-afb9-559d-66dd16c6e466
f6b5dc17-943c-405f-83ed-d58d6b110169,d030f723-4d18-47b3-aaf6-93d70049061d,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
cd705013-cbd7-4d54-abc1-e7a8376c1c6a,90c41dd5-5524-4b3b-8ace-d7b7f59af064,c68f5fed-d4be-afb9-559d-66dd16c6e466
13bf7b90-0f15-40ef-80e3-5e0055335854,e663623d-ad3d-4241-9e4b-cf40a4b53861,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
e3a19f06-ff1c-4d7b-8bf8-63f7fa119e24,ba2141d0-a0c3-4d82-bae2-fed77555bdcf,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
43a8cc79-6831-4cc4-b451-ffe3257a00ee,9e7cede2-cc4c-45c1-8f07-91e303b35912,c68f5fed-d4be-afb9-559d-66dd16c6e466
6cc589c7-0201-402f-8971-03578fa5afee,b117262c-3376-4c9d-ae40-ad6876aa06ed,816af09f-efed-c920-43c3-042bc9696f0d
5968738d-be38-48ba-8300-578256b5b842,4a6f6646-a2fa-433e-b6dc-2b84fc58ba61,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
c6447c2a-0c72-4cd6-a07c-fc5a80c1cdb1,81eec049-93d4-474b-8772-d9c99daf0dbf,c68f5fed-d4be-afb9-559d-66dd16c6e466
0f54e43e-1804-491c-ba59-9b1448633605,b5bc0667-2eec-4920-a27e-76fb2f9371e3,816af09f-efed-c920-43c3-042bc9696f0d
2e0ad5c8-aec9-412a-a2ca-4636410db443,5b8f71e1-264b-439b-ab7d-b6cf180d43b9,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
3dd03c29-b21b-437e-b3cb-ed6ac0a2e96e,58995a55-c6be-40df-bba0-bb18be2b06b6,c68f5fed-d4be-afb9-559d-66dd16c6e466
1bdd285e-adea-42f3-a375-39921d2b4a52,4d061830-a12b-41ed-b838-606fba93fe5f,816af09f-efed-c920-43c3-042bc9696f0d
c020f081-ee89-4f12-b6ca-bf1d7024de25,7b9d9d27-b16f-4297-889b-309def992f7b,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
1d2884c9-2545-45d1-a9ab-c4cc8f8c872f,5ffcbdc7-f344-428d-879d-acba69d09609,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
d9cc9108-6bfa-4f47-9e51-9e75f5a020d5,1a7c0f00-801e-40cc-a04b-363bde570522,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
2453637b-a76f-4867-9817-34d647ff642f,99bf9504-3064-4304-992e-ac81504fbd76,816af09f-efed-c920-43c3-042bc9696f0d
3f38eca3-2926-404e-a224-1a0c5e75376e,40250626-8b4a-468f-a44e-d27133d64115,816af09f-efed-c920-43c3-042bc9696f0d
