pkid,name,description,dialplanwizardgenid,clause,resettoggle,tkreset,tkpartitionusage
d2474990-81ba-4726-29c5-817ec4880766,FXE-FIELD-A-MLBA-APP_css,MLBA CSS Applied to the phone lines and Gateway,,FXE-FIELD-A-MLBA-APP_par,f,2,99
2b13881b-16e5-5e8b-372e-ad14023d334e,FXE-FIELD-A-BNAA-APP_css,BNAA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-BNAA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
d856f2b5-055a-306e-0dc5-c7ad393b2627,FXE-FIELD-A-INDCA-APP_css,GRIA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-INDCA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
20a078c9-4298-bdc4-8c83-fb7f3c25da6a,FXE-FIELD-A-BHMRT-APP-css,BHMRT CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-BHMRT-APP-par:FXE-FIELD-A-INTERNAL_par,f,2,99
55131edc-c2ab-cd8d-6e4a-5aaec3918e68,FXE-FIELD-A-AGCA-APP_css,AGCA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-AGCA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
5ace9a73-3627-78f8-4292-e5a1fe031f8a,FXE-FIELD-A-ELDA-APP_css,ELDA CSS Applied to the phone lines and Gateway,,911-SIP-SPECIAL_par:BLOCKED-GENERAL_par:FXE-FIELD-A-ELDA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
bd57910f-f5b2-219d-06f3-f3f05c417e60,FXE-JGLRC_CngPTP-xform-OUT_css,FXE-JGLRC Transforms numbers as they leave GW,,FXE-JGLRC_CngPTP-xform-OUT_par,f,2,99
e976e0db-7ce1-e722-3fd3-4d0676472b7a,FXE-YYBA-APP-css,YPQA Site specific Calling Search Space,,FXE-GlobalDID-par:FXE-GlobalExt-par:FXE-YYBAEmergency-par:FXE-YYBAtoE164-par,f,2,99
8dc9619c-bac7-631c-b7c9-a60860a53d46,BHMK_CngPTP-xform-GW-OUT_css,BHMK Transforms numbers as they leave the local GW,,BHMR_CngPTP-xform-GW-OUT_par,f,2,99
d941567a-7bf8-bd3c-fe22-f7a187d7693d,FXE-PDXRT_CngPTP-xform-IN_css,FXE-PDXRT Transform Incoming CLID,,FXE-PDXRT_CngPTP-Xform-IN_par,f,2,99
13c38bb7-47ec-4d83-d52c-596b9e69af87,FXE-FIELD-A-SANA-APP_css,SANA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-SANA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
272c23e4-1fcc-b9c7-5429-001d015a96c8,XFORM-GEGA-MGCP-ANI_css,GEGA Applied to site gateway configuration in CUCM,,XFORM-GEGA-MGCP-ANI_par,f,2,99
058e9750-cb58-1b2f-899b-645acb068e9b,FXE-FIELD-A-MMRA-APP_css,MMRA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-MMRA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
807fd109-ac23-1585-76aa-86d6e1c32a41,XFORM-DAGA-MGCP-ANI_css,Applied to site gateway configuration in CUCM,,XFORM-DAGA-MGCP-ANI_par,f,2,99
4cc2f589-0b58-224a-5905-c3f8eff16c58,FXE-FIELD-A-CCRA-APP_css,CCRA CSS Applied to the phone lines and Gateway,,FXE-FIELD-A-CCRA-APP_par:FXE-FIELD-A-INTERNAL_par:BLOCKED-GENERAL_par,f,2,99
00793ca8-d52b-7eb8-ad0a-53ce052a204d,FXE-FIELD-A-SQLA-APP_css,SQLA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-SQLA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
0d799763-c969-17f9-f503-0de98f75dca7,FXE-FIELD-A-IKKA-APP_css,IKKA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-IKKA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
068cff51-f465-448e-d51c-2722c493f54c,XFORM-CLTR-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-CLTR-MGCP-DNIS_par,f,2,99
185c0456-afe4-105c-4073-4d31802dd8cf,FXE-FIELD-A-OKKA-APP_css,OKKA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-OKKA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
a7910470-c3b5-d981-9e08-ecebeb423acb,XFORM-MWHA2-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-MWHA2-MGCP-DNIS_par,f,2,99
82028ca3-13db-8eb8-4325-2d7d1cf33136,FXE-FIELD-A-ONP-APP_css,ONP CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-ONP-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
ff4cd717-f35c-1bb0-2da0-efb303ca14ba,XFORM-COSA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-COSA-MGCP-DNIS_par,f,2,99
2fc46a22-7c5c-e430-347e-540ddeb5633b,FXE-FIELD-A-MDTA-APP_css,MDTA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-MDTA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
af7cbcf1-bd98-756e-5a91-03a418f1010a,FXE-FIELD-A-LWSSC-APP_css,LWSCD CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-LWSSC-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
ee0249a5-89e0-efcb-5112-31528b97fc9f,XFORM-HHHA-MGCP-ANI_css,HHHA Applied to site gateway configuration in CUCM,,XFORM-HHHA-MGCP-ANI_par,f,2,99
ad2c48c7-c1b3-b113-b46f-04cc8fd22df6,FXE-FIELD-A-DGNA-APP_css,DGNA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-DGNA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
a3abebe2-25ad-8ce1-463c-1473337e8804,EWRVK-UR_css,"""EWRVK internal, local, LD and international calls""",,EWRVK_Internal_par:NA-Local_par:NA-LD_par:NA-International_par,f,2,99
3a60c816-7332-235c-7b90-9a6d70d91ca9,FXE-FIDA_CngPTP-xform-OUT_css,FIDA Transform numbers as they leave the local GW,,FXE-FIDA_CngPTP-xform-OUT_par,f,2,99
64fa3794-9d88-f44c-4c93-f76d7ddedb39,FXE-SGUA_CngPTP-xform-OUT_css,SGUA Transform numbers as they leave the local GW,,FXE-SGUA_CngPTP-xform-OUT_par,f,2,99
b7c2885e-6d24-5cd3-a607-5fb4a2d95f90,FXE-IAHS_CngPTP-xform-OUT_css,IAHS Transform numbers leaving the local GW,,FXE-IAHS_CngPTP-xform-OUT_par,f,2,99
badd918c-1713-1a52-b500-833ee557b832,FXE-SFOR_CngPTP-xform-IN_css,FXE-SFOR Transform Incoming CLID,,FXE-SFOR_CngPTP-Xform-IN_par,f,2,99
3a113ff1-3713-d5f4-c624-bb8fd9426f33,FXE-FIELD-A-OAKRT-APP_css,OAKRT CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-OAKRT-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
93083aa6-53af-e4bd-8a81-7d8f98f73dd6,FXE-FIELD-A-DNNA-APP_css,DNNA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-DNNA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
5f845e07-2e87-7385-d5b0-c11c9aca6605,FXE-FIELD-A-BHMA-APP_css,BHMA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-BHMA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
4d712dfb-5f2c-218b-5641-450aff2ea328,OLVA_CngPTP-xform-GW-OUT_css,OLVA_CngPTP-xform-GW-OUT,,OLVA_CngPTP-xform-GW-OUT_par,f,2,99
38b420c2-16cf-6ff6-8775-9c97e4fb643c,FXE-FIELD-A-DAYA-APP_css,DAYA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-DAYA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
e49367d0-2c3a-dffe-bcf7-816ad07d1d96,XFORM-JDYA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-JDYA-MGCP-DNIS_par,f,2,99
488b5897-257b-5588-16c5-83382c749fd9,DCLEG_911_css,911 for DCLEG,,NA-911_par,f,2,99
38326035-95f6-39d5-432c-8e0a62628e14,CKBA_internal_css,Internal for CKBA,,CKBA_Internal_par,f,2,99
10922973-d5f9-cbe3-10b3-b1504aeb1fbd,FXE-FIELD-A-IMMA-APP_css,IMMA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-IMMA-APP-par:FXE-FIELD-A-INTERNAL_par,f,2,99
7856f9d9-201a-dec0-cdce-8daf032ca6ca,FXE-FIELD-A-GVLA-APP_css,GVLA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-GVLA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
349ea130-93ff-9c51-4665-f391761c84c6,XFORM-IMMA-MGCP-DNIS_css,IMMA Applied to site gateway configuration in CUCM,,XFORM-IMMA-MGCP-DNIS_par,f,2,99
25ae6c61-24ac-6328-a7ee-574f95cb1d5b,BNAR_911_css,911 for BNAR,,BNAR_911_par,f,2,99
0c2a65db-e122-67b8-92d0-350d52e341c4,LAXH-UR_css,"""LAXH internal, local, LD and international calls""",,LAXH_Internal_par:NA-Local_par:NA-LD_par:NA-International_par,f,2,99
e86d9688-e3ea-e83a-c5cd-69f4ca720d17,XFORM-GMVA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-GMVA-MGCP-DNIS_par,f,2,99
1ab2145d-2609-e254-b14c-46d37fcbe6a9,FXE-FIELD-TWFA_Local_css,TWFA Local css,,FXE-FIELD-A-TWFA-APP_par:NA-Local_par,f,2,99
58db00f6-9bc5-a2d9-a76a-3b2233622e6f,FXE-FIELD-A-WHHA-APP_css,WHHA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-WHHA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
12fe825b-1e8f-ab2e-b776-5d511409247d,XFORM-KOAA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-KOAA-MGCP-DNIS_par,f,2,99
8542c6fa-3598-0ce2-926c-2c4add52b41a,FXE-PIRA_CngPTP-xform-GW-OUT_css,FXE-PIRA Transforms numbers as they leave GW,,FXE-PIRA_CngPTP-xform-GW-OUT_par,f,2,99
4617585f-3607-95de-2cb2-89be046d6551,XFORM-CKVA-MGCP-ANI_css,Applied to site gateway configuration in CUCM,,XFORM-CKVA-MGCP-ANI_par,f,2,99
eb16d3ca-b6f3-ea78-22db-625672619df1,FXE-SLCR_CngPTP-xform-GW-IN_css,FXE-SLCR Transform Incoming GW CLID,,FXE-SLCR_CngPTP-Xform-GW-IN_par,f,2,99
989411dd-aaa2-185d-87f4-76c5b494a7ef,FXE-FIELD-A-RICR-APP_css,RICR CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-RICR-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
64d16de8-ca5d-ffb0-4a76-ec7e4b9ae203,IADVK_911_css,911 for IADVK,,IADVK_911_par,f,2,99
c2daad01-6d8e-3d00-2bfd-36e444f490f1,FXE-IAHS_Local_css,IAHS Local css,,FXE-Field-A-IAHS-APP_par:NA-Local_par,f,2,99
59b75c14-1446-06c5-a53c-f67542f587a8,DCLEG_CngPTP-xform-GW-IN_css,DCLEG Transform Incoming GW CLID,,DCLEG_CngPTP-Xform-GW-IN_par,f,2,99
48e359c4-b34d-ccf7-8547-0c1ccef1eb77,FXE-FIELD-A-FBLA-APP_css,FBLA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-FBLA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
1c9bd888-f56c-ebd5-f95e-73cb79865b16,FBTA-Internal_css,FBTA Internal Calls,,FBTA_internal_par,f,2,99
406a4fad-af7b-b552-5f92-9040957e78ab,XFORM-BFMRT-MGCP-ANI_css,Applied to site gateway configuration in CUCM,,XFORM-BFMRT-MGCP-ANI_par,f,2,99
7b8d9515-8e08-7316-6144-bf87034c086f,XFORM-FXG-1286-MGCP-DNIS_css,FXG-1286 Applied to site GW configuration in CUCM,,XFORM-FXG-1286-MGCP-DNIS_par,f,2,99
952dac29-fb22-d82f-3542-d5d70213dcb2,XFORM-OKCA2-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-OKCA2-MGCP-DNIS_par,f,2,99
32f3c56e-fdb6-77bc-27c6-2bdaefb7dd09,FXE-FIELD-A-KNTA-APP_css,KNTA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-KNTA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
e352f136-c568-2351-f856-7ae3aba7717a,FXE-FIELD-A-OTHA-APP_css,OTHA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-OTHA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
c175fb0c-684d-89f2-3497-e986289dd6e3,FXE-FIELD-A-LOZA-APP_css,LOZA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-LOZA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
0af02058-d414-914f-2fbf-af659cc82b7c,XFORM-IKKA-MGCP-ANI_css,IKKA Applied to site gateway configuration in CUCM,,XFORM-IKKA-MGCP-ANI_par,f,2,99
e5032a0b-b1e0-ed0d-6674-ec54cff327a0,FXE-FIELD-A-SUAA-APP_css,SUAA CSS to be Placed on the Lines at the Site,,911-SIP-SUAA_par:BLOCKED-GENERAL_par:FXE-FIELD-A-SUAA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
70376dbc-7879-3da9-0feb-6e07f7f9da2f,FXE-FIELD-A-UGIA-APP_css,UGIA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-UGIA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
f9163ffd-813d-f6a0-4ae5-c971c2d57dac,XFORM-FHR-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-FHR-MGCP-DNIS_par,f,2,99
a22f7c9d-2dd3-7333-cb0a-ba1fc2dd6321,XFORM-CLLA-MGCP-DNIS_css,CLLA Applied to site gateway configuration in CUCM,,XFORM-CLLA-MGCP-DNIS_par,f,2,99
1f05f38d-0e8f-36fd-2567-8ca0bc3cc08c,XFORM-FILA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-FILA-MGCP-DNIS_par,f,2,99
50ae14c3-17a9-c512-830d-030766fdfd13,XFORM-FBGA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-FBGA-MGCP-DNIS_par,f,2,99
e12f9d0d-964a-bef7-2de2-821de2c0ee67,FXE-FIELD-A-JSDA-APP-css,JSDA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-JSDA-APP-par:FXE-FIELD-A-INTERNAL_par,f,2,99
30be7536-7328-14f9-91b4-19a5c8202a31,XFORM-MHTRT-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-MHTRT-MGCP-DNIS_par,f,2,99
dc85db2b-8bb1-c975-9ddd-72dd5122b009,FXE-FIELD-A-STKA-APP_css,STKA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-STKA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
0d6f3061-eb9c-09a0-b783-b4b71935599d,FXE-FIELD-A-BSTSIP-APP_css,BSTSIP CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-BSTSIP-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
0cbf9321-8b38-4c51-82dd-83f113bdbdf9,XFORM-BSTSIP-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-BSTSIP-MGCP-DNIS_par,f,2,99
73057db5-8bad-b957-8e3e-13d54ee0b8f2,XFORM-MFDA-MGCP-ANI_css,Applied to site gateway configuration in CUCM,,XFORM-MFDA-MGCP-ANI_par,f,2,99
2f958402-97bc-164f-e31d-b1a7b33c7dd6,FXE-FIELD-A-LJCA-APP_css,LJCA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-LJCA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
94b5bda8-3ca6-7c5c-ed99-e0c168e8c994,FTYE_PSTN_css,"""Internal, External for FTYE""",,FXE-FIELD-A-FTYE-APP_par:FTYE_PSTN_par,f,2,99
c7828fee-3c9b-301a-fab6-6303b12b7a22,BHMR_Elevator,BHMR Elevator,,BHMR_ELEVATOR,f,2,99
f43a1405-f080-48ef-68f1-e705c1ba17d3,XFORM-PKBA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-PKBA-MGCP-DNIS_par,f,2,99
11bdcf94-8fdf-c722-29d4-50a724adb0e4,FXE-FIELD-A-SWOA-APP_css,SWOA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-SWOA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
0cccaca7-3f9c-be2a-a887-aba9e62336b2,XFORM-ABIA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-ABIA-MGCP-DNIS_par,f,2,99
65ecff16-6ec8-ca87-bc5d-6d6ad4bdda49,FXE-PDXRT_CngPTP-xform-OUT_css,FXE-PDXRT Trans numbers as they leave the local GW,,FXE-PDXRT_CngPTP-xform-OUT_par,f,2,99
7761e8d4-5491-aff4-d04e-5de0af7f6b14,18404_css,Field Testing by Dale Grear,,18404_pr,f,2,99
10319a2f-a5a6-a2e1-da8c-e8e9bbb086d5,FXE-FIELD-A-LGBA-APP_css,LGBA CSS to be Placed on the Lines at the Site,,FXE-FIELD-A-LGBA-APP_par:FXE-FIELD-A-INTERNAL_par:BLOCKED-GENERAL_par,f,2,99
7ecf84a5-1583-c4b0-55a4-b8c45bf2dc44,FXE-FIELD-A-MWAA-APP-css,MWAA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-MWAA-APP-par:FXE-FIELD-A-INTERNAL_par,f,2,99
64a974f2-2b2e-996f-3898-d25857e72ded,FXE-FIELD-A-CPRR-APP_css,CSS Applied to the phone lines and Gateway,,FXE-FIELD-A-CPRR-APP_par:BLOCKED-GENERAL_par:FXE-FIELD-A-INTERNAL_par,f,2,99
b54a0c11-1a29-859f-141b-0d99d229c97d,FXE-FIELD-A-CKBA-APP_css,CKBA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:CKBA_Internal_par:FXE-FIELD-A-INTERNAL_par:FXE-FIELD-A-CKBA-APP_par,f,2,99
c01c0875-dcec-7299-66dd-9cbcd1151dcb,FXE-FIELD-A-FWHA-APP_css,FWHA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-FWHA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
89da5397-1d51-66bb-111a-0152ee32df58,XFORM-OKCR-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-OKCR-MGCP-DNIS_par,f,2,99
1d009f3c-589a-41d9-93d3-7cef71465e6a,FXE-FIELD-A-BDLR-APP-css,BDLR CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-BDLR-APP-par:FXE-FIELD-A-INTERNAL_par,f,2,99
0f6ba8ca-a2de-d8fa-0e27-637c1b7a4f2a,XFORM-IDAA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-IDAA-MGCP-DNIS_par,f,2,99
bff81df4-2034-390d-0920-e01cf5a5084f,FXE-FIELD-A-LOUA-APP_css,LOUA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-LOUA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
d8408436-16d5-e136-1dc0-01f99b700040,FXE-FIELD-A-MLUA-APP_css,MLUA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-MLUA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
aadcb961-d995-2da2-0e07-ebe775aac6be,GJTA_internal_css,Internal for GJTA,,GJTA_Internal_par,f,2,99
74c362d5-e298-f232-4d7a-24ccd647739d,FXE-FIELD-A-TUPA-APP-css,TUPA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-TUPA-APP-par:FXE-FIELD-A-INTERNAL_par,f,2,99
0399da21-4416-20f6-33aa-c0dcb9710294,XFORM-FCAA1-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,FXE-FIELD-A-FCAA1-APP_par,f,2,99
4c07214c-efe6-bb72-df02-11b930f862d9,XFORM-LEBA-DNIS-OUT-css,Applied to site gateway configuration in CUCM,,XFORM-LEBA-MGCP-DNIS_par,f,2,99
af98e5f6-0fff-b514-123a-d3d2fa2e51d6,FXE-FIELD-A-RNOR-APP_css,RNOR CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-RNOR-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
079382e9-9dec-8eb1-2418-c2a8ff919d44,XFORM-TSSA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-TSSA-MGCP-DNIS_par,f,2,99
d2732be7-e289-f281-6b92-34434e8d4a4a,FXE-FIELD-A-TUSA-APP_css,TUSA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-TUSA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
50ea5a75-446d-0ea5-4413-9ee8ad8251d8,FXE-FIELD-A-DENA-APP_css,DENA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-Field-A-DENA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
6b9a1afd-4bb0-7700-6c3d-98e83ba547c0,XFORM-DNIS-ICT-SME-css,,,XFORM-DNIS-ICT-SME-par,f,2,99
caecbb45-c7e1-e9df-451c-111e87b9a891,FXE-FIELD-A-SMFWK-APP_css,Internal for FXE-SMFWK,,BLOCKED-GENERAL_par:FXE-FIELD-A-INTERNAL_par:FXE-FIELD-A-SMFWK-APP_par,f,2,99
2b76c6fa-e700-dfd3-bde5-cbe98d29fc08,XFORM-BUFA-ANI-OUT-css,,,XFORM-BUFA-ANI-OUT-par,f,2,99
6b39a2c0-f636-e2a3-937c-36b23f3e1bb1,XFORM-HRLA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,,f,2,99
f39baf10-927d-2dcf-0a87-b1dcceca9041,XFORM-RIDA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-RIDA-MGCP-DNIS_par,f,2,99
a46b7a77-01cb-37f5-f3c9-b8f4cf918911,XFORM-IPLA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-IPLA-MGCP-DNIS_par,f,2,99
b45fa754-5f83-d904-e059-51cc5ea5cbac,FXE-FIELD-A-JBRA-APP_css,JBRA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-JBRA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
83f3dfc0-2f14-5638-e28c-92cd4c871083,FXE-FIELD-A-OVEA-APP_css,OVEA CSS Applied to the phone lines and Gateway,,FXE-FIELD-A-OVEA-APP_par:FXE-FIELD-A-INTERNAL_par:BLOCKED-GENERAL_par,f,2,99
bd57d38c-b4c7-ba6a-a71e-8aee2af9a9cf,XFORM-LSEA-MGCP-ANI_css,Applied to site gateway configuration in CUCM,,XFORM-LSEA-MGCP-ANI_par,f,2,99
fb1158d0-e7ca-4f30-f7d9-703c8c14de15,FXE-FIELD-A-HBGA-APP_css,HBGA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-HBGA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
e2677976-7452-82fd-4329-4418e4b2f192,FXE-FIELD-A-JACA-APP_css,JACA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-JACA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
b43cb8dc-8372-19ff-f37e-04507598b0bf,XFORM-ARTA-ANI-OUT-css,Applied to site gateway configuration in CUCM,,XFORM-ARTA-MGCP-ANI_par,f,2,99
1707ac1b-f3cb-3e74-553b-21aea5e5ec9a,LBEA_911_css,911 for LBEA,,LBEA_911_par,f,2,99
df4d87c4-de83-7699-8d69-d7c916c11122,LASA2_PSTN_css,"""Internal, External for LASA2""",,LASA2_internal_par:LASA2_PSTN_par,f,2,99
4a438156-dde9-00de-5755-623058caa753,FXE-FIELD-A-PNSA-APP_css,PNSA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-PNSA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
61bc6dd9-e5bf-e7c9-b61d-f0ac268a48dc,XFORM-AVPA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-AVPA-MGCP-DNIS_par,f,2,99
192a29ff-9a43-306b-0eca-194fd478f56d,FXE-FIELD-A-FCAA1-APP_css,FCAA1 CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-FCAA1-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
b28a897c-2e45-4075-0872-937466049d69,FXE-FIELD-A-ISNA2-APP_css,ISNA2 CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-ISNA2-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
c2b43661-5ca5-60c4-939b-f8c7fd5f90e4,XFORM-UIZA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,,f,2,99
b2370aee-40c0-bb1f-d538-0ba67cc1a790,FXE-FIELD-A-OGDVM-APP_css,OGDVM CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-OGDVM-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
315c3922-5970-ef0c-3926-14344a5e13b2,XFORM-BURR-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-BURR-MGCP-DNIS_par,f,2,99
793eafdf-874b-17da-3ab8-b73278788bcd,FXE-FIELD-A-HBYA-APP_css,HBYA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-HBYA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
be97cc7a-8ebe-e0ea-f6e0-279f2e174705,FXE-FIELD-A-NZJA-APP_css,NZJA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-NZJA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
0d2e8e28-d466-867e-d067-c06df55987ca,NYCSL_internal_css,Internal for NYCSL,,FXE-FIELD-A-NYCSL-APP_par,f,2,99
