pkid,name,description,dialplanwizardgenid,fktimeschedule,tktimezone,useoriginatingdevicetimezone,resettoggle,tkreset,tkpartitionusage
3105b466-673e-4d0e-b6b1-c096ee1c8a02,XFORM-JSTA-MGCP-ANI_par,JSTA Contains per-site Called Party Transformation,,,22,t,f,2,99
fba0456c-9535-4d43-8462-f5e60f8fd2ae,FXE-FIELD-A-AGSA-APP_par,Site specific partition,,,22,t,f,2,99
5fffada3-c5cb-4d0e-be46-e1ccfb3f91a8,GAO-icm_par,GAO Intercom for GAO,,,22,t,f,2,99
684ad9b3-c6ec-4aba-a109-2f58225ffc6c,XFORM-FSDA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
28966956-cbb2-494e-87f5-26a52745f7db,XFORM-FLGA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
8185d4c6-57e0-4341-b0c0-ee5d52c0c981,XFORM-MYRA-MGCP-ANI_par,XFORM-MYRA-MGCP-ANI_par,,,22,t,f,2,99
c3379e51-706b-4115-9e89-1699c62eeb32,XFORM-ABQA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
d3f4c559-db65-4cd5-841c-c5b45282d5ca,XFORM-BOFA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
724d9eeb-8a9b-4c06-bc97-039394492343,XFORM-ABYA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
1916e7ac-3e92-4a78-9a24-f3c4f83bd9ef,FXE-FIELD-A-JEFA-APP_par,Site specific partition,,,22,t,f,2,99
9b1b5b3e-d8cb-4a89-b9e6-4f44511deb77,FXE-FIELD-A-EATA-APP_par,EATA Site specific partition,,,22,t,f,2,99
dbe76557-92f0-4016-a7ac-0c90e926c3cb,FXE-FIELD-A-AGCA-APP_par,Site specific partition,,,22,t,f,2,99
f2d60a44-6b64-4ae8-aeea-d7749c3c513f,FXE-FIELD-A-YKMA-APP_par,Site specific partition,,,22,t,f,2,99
f54295fe-bde4-4c03-a46b-cc559de8fc35,DFWVK-Local-Star_par,"""DFWVK-LD-Star_par, DFWVK-International-Star_par""",,,22,t,f,2,99
cac6c99d-d943-41bd-b3a7-203d4bd35e27,FXE-FIELD-A-ATYA-APP_par,Site specific partition,,,22,t,f,2,99
ee47bfc9-c5c6-42a3-833d-566682de0003,FXE-FIELD-A-HRLA-APP_par,Site specific partition,,,22,t,f,2,99
3da31466-47e4-4614-b615-0803a5794ee1,FXE-FIELD-A-CAKA-APP_par,CAKA Site Specific Dial Partition,,,22,t,f,2,99
e78dd6cc-359b-47d0-b9de-83f025772489,XFORM-MCEA-MGCP-DNIS_par,MCEA Contains per-site Called Party Transformation,,,22,t,f,2,99
802011b4-49e0-485b-ab40-5fa237ca7bce,FXE-FIELD-A-OLMA-APP_par,OLMA Site Specific Dial Partition,,,22,t,f,2,99
fc17c6d8-ec36-4396-a30f-5e9ccb945bf3,FXE-FIELD-A-FTCA-APP_par,Site specific partition,,,22,t,f,2,99
64484450-31e0-4a73-a4fa-647171e2e96a,FXE-FIELD-A-DXRA-APP-par,DXRA Site Specific Dial Partition,,,22,t,f,2,99
e1117048-01e5-40ae-a58b-f6f0d2debac6,FXE-FIELD-A-PITA-APP_par,Site specific partition,,,22,t,f,2,99
782877ca-4d95-4309-b444-412ca343238b,XFORM-LCIA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
f5c65628-3498-4a52-92c7-ae47832f739b,XFORM-LGCA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
0a478c54-c3da-49b0-b760-52ab2b42aaa8,XFORM-JLNA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
c6c5cf03-61b1-42ed-81cf-9e1134ed13f1,FXE-FIELD-A-MWLA-APP_par,MWLA Site Specific Dial Partition,,,22,t,f,2,99
37ae4456-df74-4b7f-bb9a-88216d054e01,XFORM-DECA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
d4322859-e32a-4208-becc-7669a99987e7,XFORM-BJAVM-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
9b0a39f7-1e53-4103-86ce-07f4d2a69c3b,FXE-FIELD-A-APNA-APP_par,Site specific partition,,,22,t,f,2,99
e9ee84b3-52ee-4520-adf8-d6eb2dbcaab7,FXE-FIELD-A-LGCA-APP_par,Site specific partition,,,22,t,f,2,99
2c9d971d-e308-4dc5-b0eb-f64c2dfdb266,FXE-FIELD-A-MVNA-APP-par,MVNA Site Specific Dial Partition,,,22,t,f,2,99
d2615c70-39e7-4343-9121-3e07c65d3077,FXE-FIELD-A-FLLR-APP_par,FLLR Site Specific Dial Partition,,,22,t,f,2,99
7a48c506-c234-44d3-a82c-8b2fa03b8d07,XFORM-SLNA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
9ed8d2f7-bd4b-4700-b270-3764abbbfd40,XFORM-COAA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
5f819b0d-67be-4511-812c-5d8e35767065,FXE-FIELD-A-HUMA-APP_par,HUMA Site Specific Dial Partition,,,22,t,f,2,99
ce34eb97-a471-4ae0-a9da-5f54d4aaec07,XFORM-SLCA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
e79fcfe0-7f34-4824-bb57-f545526c1f67,FXE-FIELD-A-MSOA-APP_par,MSOA Site specific partition,,,22,t,f,2,99
a682eb57-b2be-4aab-a60d-93df66b2c756,DTWR_CngPTP-Xform-IN_par,DTWR CngPTP IN Transformation Partition,,,22,t,f,2,99
3cf47628-2141-48f0-9656-99feef2814aa,FXE-FIELD-A-BUFME-APP_PAR,BUFME Site Specific Dial Partition,,,22,t,f,2,99
ff0e65c8-94f1-4418-a39e-9c2650ada320,MKEWK_911_par,MKEWK_911_par,,,22,t,f,2,99
7eee89bb-2f9d-467f-a78b-4ba77f6d65e3,FXE-FIELD-A-HTSA-APP_par,Site specific partition,,,22,t,f,2,99
7a35ebb1-6a44-4fd8-9779-517900fb6ef0,FXE-MSPWK_CngPTP-Xform-GW-IN_par,FXE-MSPWK Gateway IN Transformation Partition,,,22,t,f,2,99
827dfe63-fb85-47f5-892e-76195fd666fc,XFORM-FATA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
9899b3c8-57a3-4f5c-9736-7f6a1ce08b6f,XFORM-COSDC-ANI-OUT-par,XFORM-COSDC-ANI-OUT-par,,,22,t,f,2,99
639c9030-a466-4f7c-aa3c-2554bc7ff730,FXE-FIELD-A-SMFE-APP_par,SMFE Site specific partition,,,22,t,f,2,99
1d982ee1-d9eb-4feb-8d6f-6f7ce3bf518c,XFORM-FNTA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
34077e4c-3760-4fe8-b8e2-6aa190f29e56,XFORM-MTCA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
88775060-e19b-4e1c-b60c-7eb378ea5c64,FXE-FIELD-A-DTWS-APP_par,DTWS Site Specific Dial Partition,,,22,t,f,2,99
3dde3593-0dc3-4ab9-908e-f5979a3f2f28,FXE-PDXRT_PSTN_par,FXE-PDXRT_PSTN_par,,,22,t,f,2,99
3a87adfb-c3bb-4946-8f19-4f402c10da2c,FXE-FIELD-A-BWDA-APP_par,BWDA Site Specific Partition,,,22,t,f,2,99
01261969-3fe6-4e63-97a7-8502a9a5e6c0,FXE-HTSR_ringdown_par,FXE-HTSR_ringdown_par,,,22,t,f,2,99
c70f2d0c-92c9-4e87-93b5-3bc4d005c039,FXE-SGUA_911_par,FXE-SGUA 911 partition,,,22,t,f,2,99
79371e8f-0a93-41f2-95cf-75648e9f02cc,XFORM-BWIR1-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
b0ef6891-3138-4e03-b75e-58b5f2740d7b,Michael Addis_TP,Michael Addis_TP,,,22,t,f,2,99
b0aba305-3f3e-41dd-a129-5125ef7467e7,XFORM-EWNA-MGCP-DNIS_par,EWNA Contains per-site Called Party Transformation,,,22,t,f,2,99
412f813b-7910-416c-8180-e64fc83a25d2,FXE-FIELD-A-CAER-APP_par,Site specific partition,,,22,t,f,2,99
afff4624-e9e5-4f1f-93e7-4bef74fa247d,FXE-FIELD-A-SLEA-APP_par,Site specific partition,,,22,t,f,2,99
70ca1901-a8f0-4b42-84d7-e77ca23491b0,FXE-FIELD-A-MQTA-APP_par,MQTA Site Specific Dial Partition,,,22,t,f,2,99
7f13e5fb-5933-4527-82de-2df5e044660f,XFORM-CICA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
538d87e7-86b1-43b5-a107-a6b1875be5c4,FXE-FIELD-A-EWNA-APP_par,EWNA Site Specific Dial Partition,,,22,t,f,2,99
07419d31-23a5-4a83-8ee5-42dbfda0970b,GEGR_PSTN_par,GEGR_PSTN_par,,,22,t,f,2,99
ef2d283b-9dd8-4f23-b863-3f6ebb59102e,FXE-FIELD-A-INDRT-APP_par,INDRT Site Specific Dial Partition,,,22,t,f,2,99
afa0399d-7ce8-4f03-b898-fc0db0b499b8,FXE-FIELD-A-SPSA-APP_par,SPSA Site Specific Dial Partition,,,22,t,f,2,99
bf2128d7-ba2b-42a6-b3bd-9981c279e039,FXE-PIRA_CngPTP-Xform-GW-IN_par,FXE-PIRA_CngPTP-Xform-GW-IN_par,,,22,t,f,2,99
8231fb56-8c25-4f0f-b2c7-5a4f32d3edd5,XFORM-BCBVM-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
56f6f5fc-be7e-41a7-b976-7ef1dff4454f,XFORM-BWGA-MGCP-ANI_par,BWGA Contains per-site Called Party Transformation,,,22,t,f,2,99
bc4ceadb-2029-48e2-801a-64677f135df9,FXE-FIELD-A-ORDRT-APP_par,ORDRT Site Specific Dial Partition,,,22,t,f,2,99
2f3ddded-87f5-4503-858c-8eba31a5de8b,SANA_PSTN_par,SANA External,,,22,t,f,2,99
3d14dcf2-29c2-4b01-acc2-e23b20c6bb2a,BHMR_CngPTP-xform-OUT_par,BHMR CngPTP OUT Transformation Partition,,,22,t,f,2,99
4ebf775d-4fb6-4c38-a573-84919e45dda6,HLNA_CngPTP-xform-OUT_par,HLNA CngPTP OUT Transformation Partition,,,22,t,f,2,99
15bfb929-1f17-49c1-bfb6-6063ef6d71f9,FXE-FIELD-A-ACTA-APP-par,ACTA Site Specific Dial Partition,,,22,t,f,2,99
add3f587-0dcb-4daf-99d2-42c11474e881,FXE-FIELD-A-IAHR-APP_par,IAHR Site Specific Dial Partition,,,22,t,f,2,99
fe2f2298-9dd9-4b13-b122-4210a42ef563,FXE-FIELD-A-CLLA1-APP_par,FXE-FIELD-A-CLLA1-APP_par,,,22,t,f,2,99
029c8b01-c665-452d-b4c7-aa62f07eaa6f,XFORM-BWIA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
9165b8d4-0123-447a-a500-2d5f0048f2ed,XFORM-NRBA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
6019bb47-5ca0-4561-9dc1-a8cb6977678b,OMAR_911_par,OMAR_911_par,,,22,t,f,2,99
c6cf1b4c-5d90-48ca-a626-000a041dfad0,FXE-FIELD-A-GJTR-APP_par,Site specific partition,,,22,t,f,2,99
567c339c-97ea-44b0-8d57-f8bc1a1e30a4,FXE-IAHS_LD_par,FXE-IAHS LD Partition,,,22,t,f,2,99
e3d58197-00e4-477b-b2c2-6485bcf374c6,FXE-FIELD-A-CVGRT-APP-par,FXE-FIELD-A-CVGRT-APP-par,,,22,t,f,2,99
60b1b503-fcf6-46c6-a560-88ff1b2121ee,FXE-FIELD-A-FNTA-APP_par,FNTA Site Specific Dial Partition,,,22,t,f,2,99
5d141035-bcf3-4867-9173-1c7e3cc60491,FXE-DALA_CngPTP-Xform-GW-IN_par,FXE-DALA_CngPTP-Xform-GW-IN_par,,,22,t,f,2,99
caf83e9c-a849-4cb7-a518-a30780689375,XFORM-SCFA-MGCP-DNIS_par,XFORM-SCFA-MGCP-DNIS_par,,,22,t,f,2,99
2fe83bb6-697b-409b-8669-3ee2f7ac34c0,XFORM-GRRA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
d8936590-46bb-4ce2-a780-e42fe5f02165,XFORM-FAYA-MGCP-DNIS_par,FAYA Contains per-site Called Party Transformation,,,22,t,f,2,99
f416fd3d-6046-450b-a02b-0030e886b5d6,911-SIP-JSNA_par,911-SIP-JSNA_par,,,22,t,f,2,99
81086b73-7f21-474a-8fec-ca0c2a1f9c2d,FXE-FIELD-A-AMWA-APP_par,Site specific partition,,,22,t,f,2,99
eed28e8c-3ebb-4266-b314-238bbc85936b,FXE-FIELD-A-XSDA-APP_par,XSDA Site Specific Dial Partition,,,22,t,f,2,99
78fb269c-aaf9-4445-8a69-9afac3235c15,FXE-FIELD-A-HOUA-APP_par,HOUA Site Specific Dial Partition,,,22,t,f,2,99
308079c9-48a1-4c38-a5b3-e0a927e95049,FXE-FIELD-A-PLBA-APP-par,PLBA Site Specific Dial Partition,,,22,t,f,2,99
0a086fe7-3497-4b15-9e7a-8fa485bff29a,FXE-FIELD-A-MCEA-APP_par,MCEA Site specific partition,,,22,t,f,2,99
2002d01c-f249-4ad9-8f08-87f9e724a37f,XFORM-BRDA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
fcb03dc5-d1e1-4032-b59d-bec9eec64138,BFRA_NonDID_Staging-par,BFRA NON DID Staging Partition,,,22,t,f,2,99
1927d26c-9224-4ee3-9e1a-7488324c16cd,PAR-APAA-SAT-0700-1900,PAR-APAA-SAT-0700-1900,,d724b7d4-465e-16d5-1c97-2aade95d48c6,22,t,f,2,99
8d42ec29-dfb5-4924-8b9d-dd63834d05da,FXE-FIELD-A-ORLA-APP_par,ORLA Site Specific Dial Partition,,,22,t,f,2,99
f8aca102-c651-4a20-a77f-59f4c6d7d07b,XFORM-NOHA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
1998dc04-0e12-49dd-b38b-2f6949fefb19,FXE-FIELD-A-AMAA-APP_par,AMAA Site Specific Dial Partition,,,22,t,f,2,99
8fc14fef-d050-4cf0-9f12-1460f9165342,911-1FB-par,911 pattern to 1FB Egress,,,22,t,f,2,99
cf92f1ca-d925-4036-bc19-75de04386c32,XFORM-COSA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
55cad1b1-f208-422d-91b0-d73789df5016,FXE-FIELD-A-BCBVM-APP_par,Site specific partition,,,22,t,f,2,99
2e54aa0f-ecef-4cf5-8d9a-0f5a60a2a7a0,FXE-FIELD-A-FCAA1-APP_par,FXE-FIELD-A-FCAA1-APP_par,,,22,t,f,2,99
b99f4bd9-b22c-4785-9083-0f63b70f2eae,FXE-IAHS_CngPTP-Xform-GW-IN_par,FXE-IAHS Gateway IN Transformation Partition,,,22,t,f,2,99
8b262be9-9eec-4231-b0d8-3f8ea17a80a7,FXE-FIELD-A-LFKA-APP_par,Site specific partition,,,22,t,f,2,99
e493517f-fe12-47cf-86a7-2a0b4e247ba6,FXE-FIELD-A-SBAA-APP_par,FXE-FIELD-A-SBAA-APP_par,,,22,t,f,2,99
d1def200-8ac4-4180-9eca-fb1e10625f2e,XFORM-AVLA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
3ed4b6ec-d7e1-4660-9cff-3332c65eb7fc,ODWA2_911_par,ODWA2 911 partition,,,22,t,f,2,99
81e27cbd-5d81-415b-8286-bbc532a2af70,FXE-FIELD-A-OAKA-APP_par,OAKA Site Specific Dial Partition,,,22,t,f,2,99
f068cc2b-4e99-459b-871b-58a4aef75701,FXE-FIELD-A-TLH-APP_par,TLH Site Specific Dial Partition,,,22,t,f,2,99
f88ec1ce-b4e9-4cdb-b5b5-d38289c91987,FXE-PDXRT_CngPTP-xform-GW-OUT_par,FXE-PDXRT_CngPTP-xform-GW-OUT_par,,,22,t,f,2,99
e331e385-59c0-4811-a40f-a59ddbfa8264,XFORM-LVKA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
ae4ee940-95ff-403e-bee9-2f66882bd72a,FXE-FIELD-A-LLYA-APP_par,Site specific partition,,,22,t,f,2,99
b64e42d0-1c67-4717-a7e7-5e42b08a2326,XFORM-AUNA-MGCP-DNIS_par,AUNA Contains per-site Called Party Transformation,,,22,t,f,2,99
a26cc4d8-5623-4699-a79e-5c0546d03ea1,FXE-FIELD-A-KLSA-APP-par,KLSA Site Specific Dialing,,,22,t,f,2,99
a7a8edc2-6832-4322-91c0-7cc1c1ac29df,FXE-FIELD-A-LOZA-APP_par,LOZA Site Specific Dial Partition,,,22,t,f,2,99
abeabd68-81b2-4c27-8dfb-5b58eead1634,FXE-SLCR_CngPTP-xform-GW-OUT_par,FXE-SLCR Gateway OUT Transformation Partition,,,22,t,f,2,99
97a687a9-ca6a-4e85-bdc2-8f6099d7f588,FXE-FIELD-A-KOAA-APP_par,KOAA Site Specific Dial Partition,,,22,t,f,2,99
46b49547-94b4-4c51-8046-89a2b33ad16d,XFORM-PSCA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
453ee0a3-eb53-42fe-a392-2d1c1ccea0e2,XFORM-DMOA-MGCP-DNIS_par,Contains per site Called Party Transformation,,,22,t,f,2,99
3a8f1152-0154-4ec8-8656-99df739e445b,FXE-FIELD-A-PVDR-APP-par,PVDR Site Specific Dial Partition,,,22,t,f,2,99
42e3c7fe-9725-451e-b347-074d58cfffd7,FXS-LOCEFS-On-Call-TOD-Onshore_par,FXS-LOCEFS-On-Call-TOD-Onshore_par,,69abe9c2-e5f8-8317-e548-c746806e666a,8,f,f,2,99
c1b4b1db-c782-4608-a5b8-d7fb441b5cc7,FXE-FIELD-A-HSVA-APP_par,HSVA Site Specific Dial Partition,,,22,t,f,2,99
196ac24f-b8fa-4d42-8cf8-d8060f0fcae8,XFORM-DXRA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
0dc51425-59dd-42a0-9881-c8bf775232b4,XFORM-BFRA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
143fa697-e791-4887-8cd5-6edf981690d1,FXE-FIELD-A-PUB-APP_par,Site specific partition,,,22,t,f,2,99
d575a868-45b5-4ba4-988a-199eb6a3ee31,FXE-FIELD-A-EYWA-APP_par,Site specific partition,,,22,t,f,2,99
843c2b56-21dd-49e2-a8cc-bc462e8cc137,FXE-FIELD-A-CIDR-APP_par,Site specific partition,,,22,t,f,2,99
acb3f38c-a5f2-457f-8971-fe6dd456bc04,FXE-BFIWK_CngPTP-Xform-IN_par,FXE-BFIWK CngPTP IN Transformation Partition,,,22,t,f,2,99
2b7f4199-062b-4d44-b2cf-8f523d72af04,FXE-FIELD-A-PSFA-APP_par,PSFA Site Specific Dial Partition,,,22,t,f,2,99
50bef025-1b7b-4a6d-9a31-c9f3eb04839e,XFORM-LOGA-MGCP-ANI_par,XFORM-LOGA-MGCP-ANI_par,,,22,t,f,2,99
2e072551-764c-448d-9013-146dd94e5463,XFORM-COIA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
9b66b188-4ce3-4536-a947-54713522980b,XFORM-AVPA-MGCP-ANI_par,Contains per-site Calling Party Transformation,,,22,t,f,2,99
d5650012-3c72-4fb8-a6e5-cb096d23a534,FXE-FIELD-A-VLDA-APP_par,VLDA Site Specific Dial Partition,,,22,t,f,2,99
4b4f45ff-1652-4aa4-bea7-168ec5cc6e80,FXE-FIELD-A-MSNR1-APP_par,FXE-FIELD-A-MSNR1-APP_par,,,22,t,f,2,99
6b5c0493-5dde-4b5c-94d2-a14e4ee9b346,FXE-FIELD-A-TYRA-APP_par,TYRA Site Specific Dial Partition,,,22,t,f,2,99
09c4f983-dbf6-49b5-b1d7-d82ae15f1c02,FXE-FIELD-DLDWK_CngPTP-Xform-GW-out_par,FXE-FIELD-DLDWK_CngPTP-Xform-GW-out_par,,,22,t,f,2,99
1aa71b0b-dcd4-4cfe-b28a-76b58789d974,XFORM-DIKA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
0ae5b379-a646-4144-8292-2e8273c9b3ea,FXE-FIELD-A-ONTA-APP-par,ONTA Site Specific Dial Partition,,,22,t,f,3,99
362b42fe-52b4-4714-888a-dcf02006c8ed,XFORM-FTYA-MGCP-ANI_par,XFORM-FTYA-MGCP-ANI_par,,,22,t,f,2,99
36f65688-c3ea-4f98-9aa3-f58f7a70f20d,FXS-FIELD-A-COSDC-INTERNATIONAL-par,FXS-FIELD-A1COSDC-INTERNATIONAL-par,,,22,t,f,2,99
9bedb193-6993-4e7c-8e49-86b2080f13cc,FXE-FIELD-A-SFOE-APP_par,SFOE Site specific partition,,,22,t,f,2,99
e10fb9fb-c4fb-420e-8c5e-befd1e17f910,FXE-FIELD-A-CRXA-APP-par,CRXA Site Specific Dial Partition,,,22,t,f,2,99
7eb4ba79-cbd1-431e-b10b-692f70ae06e1,FXE-FIELD-DLDWK_internal_par,FXE-FIELD-DLDWK_internal_par,,,22,t,f,2,99
1047e5bb-4585-4bed-88f3-e60f1959c361,FXE-FIELD-A-CECA-APP_par,FXE-FIELD-A-CECA-APP_par,,,22,t,f,2,99
6a1b0ebb-2e25-4b24-ad77-84b6c343ffe7,XFORM-RIDA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
87137164-8276-458d-9e28-a15fa6fd88a7,XFORM-STKA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
5d556048-a601-493f-a7c6-9c7ccd5511c9,FXE-FIELD-A-SFOR-APP_par,SFOR Site Specific Dial Partition,,,22,t,f,2,99
74036208-8a43-4dc1-a4c5-8faccd578aca,HLNA_CngPTP-xform-GW-OUT_par,HLNA Gateway OUT Transformation Partition,,,22,t,f,2,99
b6b1b886-86db-4998-941c-9f1b6983e34e,MKEWK_PSTN_par,MKEWK_PSTN_par,,,22,t,f,2,99
4c7a7115-2be9-417c-9ce5-9fda6ad630b3,FXE-FIELD-A-FIDA-APP_par,FXE-FIELD-A-FIDA-APP_par,,,22,t,f,2,99
4668954e-61e6-4435-b7d0-7f5b4763d261,FXE-FIELD-A-FSMA-APP_par,FSMA Site Specific Partition,,,22,t,f,2,99
fc7134af-6979-410b-a095-09af9a8aa5a6,FXE-FIELD-A-SYIA-APP_par,SYIA Site Specific Dial Partition,,,22,t,f,2,99
7a2078e1-e858-4f9b-b005-dcc4450205e3,XFORM-BLMA-ANI-OUT_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
bdcce303-6e5c-42ea-a8a4-5bfe2f1fc491,FXE-FIELD-A-LAXRC-APP_par,FXE-FIELD-A-LAXRC-APP_par,,,22,t,f,2,99
0cb8d287-fed7-4ff1-b2be-393d38be7557,XFORM-OXCA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
68cf4a6e-7651-4aa0-9d19-ab14d311cbfe,XFORM-BHMRT-ANI-OUT-par,XFORM-BHMRT-ANI-OUT,,,22,t,f,2,99
12679e7b-262c-40bb-9f80-612af97d5211,FXE-LAX200S_LD_par,FXE-LAX200S LD Partition,,,22,t,f,2,99
cf118bc4-36fa-4917-9a17-6e3f0f790221,XFORM-MODA-MGCP-DNIS_par,MODA Contains per-site Called Party Transformation,,,22,t,f,2,99
e4fb8722-fd92-4e14-860e-fea6001f8c6e,FXE-FIELD-A-FBLA-APP_par,Site specific partition,,,22,t,f,2,99
8b4c1bc3-f3bd-42c7-acbb-d3d9fecca6d8,FXE-FIELD-A-BWGA-APP-par,BWGA Site Specific Dial Partition,,,22,t,f,2,99
5191edde-be92-4d25-abb8-7bfdfb5a726f,XFORM-SATA-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
fd57907a-dad0-4fb0-904a-f4858e776232,FXE-FIELD-A-MGCA-APP_par,MGCA Site Specific Dial Partition,,,22,t,f,2,99
a8aa6d57-02cd-492c-b51d-07987ef55f1b,FXE-FIELD-A-OKCA2-APP_par,FXE-FIELD-A-OKCA2-APP_par,,,22,t,f,2,99
d9875852-df24-489c-95f6-38e0d5551ab9,XFORM-GCCA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
29fdbf45-2271-4574-a4c6-0bea272ad409,XFORM-GYYA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
5d8d2dcc-7c6f-4337-873e-0d59e14f2f02,FXE-PDXRT_CngPTP-Xform-GW-IN_par,FXE-PDXRT_CngPTP-Xform-GW-IN_par,,,22,t,f,2,99
c7b7323e-ccc4-47da-95d4-f71446027d1d,XFORM-ATLR-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
396d351e-beaa-42eb-9e3f-960977b0d719,XFORM-MEJA-MGCP-ANI_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
9feab92f-484a-4264-8972-9d8e6064665a,XFORM-CPSSL-MGCP-DNIS_par,XFORM-CPSSL-MGCP-DNIS_par,,,22,t,f,2,99
20fa2e29-9024-4dc5-9bd8-2e0b9b3c3521,FXE-FIELD-A-PVDA-APP_par,PVDA Site Specific Dial Partition,,,22,t,f,2,99
befab4b2-f543-4e4e-8eca-c44175b2e2f8,FNTR_911_par,FNTR_911_par,,,22,t,f,2,99
b91dced4-ed39-4568-a038-0b59869e054e,FXE-MOTA_911_par,FXE-MOTA_911_par,,,22,t,f,2,99
8d24e99a-3a7e-4e83-a9f6-8335611e2cad,SGRA2_911_par,SGRA2 911 partition,,,22,t,f,2,99
fc486fd5-ce30-489c-afc6-ccd5439cabf4,XFORM-AVWA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
017614ab-4c5a-4e78-8b3f-36974ce820e4,FXE-FIELD-A-FEPA-APP_par,FEPA Site Specific Dial Partition,,,22,t,f,2,99
6356228b-0ca1-41bb-99b2-e53faae0f59e,XFORM-MTHA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
3c76dd1c-b1ee-4922-8ebf-bcfa6531416e,FXE-FIELD-A-LWSA-APP_par,FXE-FIELD-A-LWSA-APP_par,,,22,t,f,2,99
9f68f652-5c1f-48d1-b234-ba0c7fd17fc2,APVA_911_par,APVA_911_par,,,22,t,f,2,99
69fbb08c-036d-4f26-81cf-307c0e418c1f,FXE-FIELD-A-BDLR-APP-par,BDLR Site Specific Dial Partition,,,22,t,f,2,99
22fac930-68f5-42e4-aba2-7ed847704f76,FXE-FIELD-A-LFTA-APP_par,LFTA Site Specific Dial Partition,,,22,t,f,2,99
d79a9fe3-b958-44ba-9b8b-9188cf9aa71b,FXE-FIELD-A-UKIA-APP_par,UKIA Site Specific Dial Partition,,,22,t,f,2,99
28146893-c5ee-4940-a33f-c16076356e59,XFORM-MYVA-MGCP-DNIS_par,MYVA Contains per-site Called Party Transformation,,,22,t,f,2,99
905cd50c-4688-4477-a62f-ace24ed7255f,XFORM-BIXA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
43b1610a-9881-412d-8285-bda13720818b,XFORM-PDTA-MGCP-DNIS_par,Contains per-site Called Party Transformation,,,22,t,f,2,99
61908fc3-d847-45fc-a248-1e1b10a5e765,EWRRT_PSTN_par,EWRRT_PSTN_par,,,22,t,f,2,99
df8e17a1-c69d-4195-8e10-3945273c0907,FXE-Field-A-JRAA-APP_par,JRAA_APP_par,,,22,t,f,2,99
